url,published_utc,source,player_name,team_claimed,status_signal,source_tier,is_speculation,team_id_claimed,resolution,player_id,team_id_asof,last_appearance_before_pub,n_candidates,team_matches,feed_team_id
https://news.google.com/rss/articles/CBMinAFBVV95cUxQbllnRjhlWTM0UTNFV09INkpGY29GQjR1S0VpTE1ndW50eGZGc2txZTQ4TjNodlk3RDZnaWtTOFVlWkhZYmc2UjB6WWlpU1FLakxoYmhuSURXaTN0XzRnMk5BMlQwZ3FHaFNieXRLbnlRM1AtOF9hUi1NcmlMcURFZmF4aGpjUm1ZOFlUbnJMSVRfUmhmaWltZFItTEI?oc=5,2026-07-29 23:52:51+00:00,gnews_fever,Aliyah Boston,Indiana Fever,unknown,aggregator,True,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661325.0
https://news.google.com/rss/articles/CBMihAFBVV95cUxPazNvMFl3c2Z2ejFmTGd0aDJHZ0w3TDgxYm9rUFVyaGw5YXg1dlpiZ1pPSndUd1hURnBrRUpwblpPNC1UejRQQTZlNGdUM3hZNEV0MW5xTzJWcnViOUFaNWE0djRLZXZoX3k0MUI5OWQwaWRvZWM4NEdPY1RNUVR6bmZGaGk?oc=5,2026-07-29 02:41:00+00:00,gnews_fever,Aliyah Boston,Indiana Fever,unknown,aggregator,False,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661325.0
https://news.google.com/rss/articles/CBMiiwFBVV95cUxQaVUtYXVIdWZfdDF2amszcmNoaGgxTHdkVXNleFVRRFVvYVNobzcxTTdyZHBTLXNSMmxzeWgxenY1Uk5lajVCMG9LZDhoTERNYmxkXzR2S2syWDJEMWZoXzlPLVlwRGQtRUpxUjZTb1N4bmJMcl9jLXRlSWkwZllZOGlZLXlYcFI3RUNn?oc=5,2026-07-29 23:57:26+00:00,gnews_fever,Aliyah Boston,Indiana Fever,unknown,aggregator,True,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661325.0
https://news.google.com/rss/articles/CBMihAFBVV95cUxQZnNmLTdWVV9rLWlKVTRJNzdBMGdaa0FKZjBRanNTbWFXU2JtSUtrLTY4OHRTa2UyS08zWjM0OGM1Ul9PWk84OEsycWR5OHZYeFl1MXl5Ml9tOFJlWi1kQmdMcjl5MTVZaHFORHdsMjhqMFRVdHFobjVFYXZsOWlUNkZieEg?oc=5,2026-07-28 22:00:00+00:00,gnews_sparks,Kelsey Plum,Los Angeles Sparks,unknown,aggregator,True,1611661320.0,resolved_full_name,1628276,1611661320,2026-07-17,1,True,1611661320.0
https://news.google.com/rss/articles/CBMihAFBVV95cUxQZnNmLTdWVV9rLWlKVTRJNzdBMGdaa0FKZjBRanNTbWFXU2JtSUtrLTY4OHRTa2UyS08zWjM0OGM1Ul9PWk84OEsycWR5OHZYeFl1MXl5Ml9tOFJlWi1kQmdMcjl5MTVZaHFORHdsMjhqMFRVdHFobjVFYXZsOWlUNkZieEg?oc=5,2026-07-28 22:00:00+00:00,gnews_sparks,Satou Sabally,New York Liberty,unknown,aggregator,True,1611661313.0,resolved_full_name,1630149,1611661313,2026-07-18,1,True,1611661320.0
https://winsidr.com/2026/07/fit-check-napheesa-collier-returns-to-a-team-olivia-miles-stabilized/,2026-07-22 15:50:40+00:00,winsidr,Napheesa Collier,Minnesota Lynx,returning,aggregator,False,1611661324.0,resolved_full_name,1629483,1611661324,2026-07-22,1,True,
https://news.google.com/rss/articles/CBMiiwFBVV95cUxPS21vaWpCNmo4SXRlajZTVGM0cE56b2dCTy1iVURqZlZYY3AtOTNYcENNRjdJXzMtZjFQUEFZT3pYbEdBamlwV2dlb0IyZG5QV0dScURPTGdOcU9KOUZ1dHhfbzBNT0UydEdZMEN3Q1hrMkpuRDBRanJSNF9UaUx1WWFMZ2dBVWR1aUIw?oc=5,2026-07-28 16:19:39+00:00,gnews_fever,Caitlin Clark,Indiana Fever,unknown,aggregator,True,1611661325.0,resolved_full_name,1642286,1611661325,2026-07-28,1,True,1611661325.0
https://news.google.com/rss/articles/CBMiW0FVX3lxTE14RWw2RW9VNzRFQUxIcGw5ZGMzbjRQUzNMNDlZb19ia1FmVkJaS19VSkhvZzNZbjVCOF9Zd3gxVkJmcl9fSUdldDdZZkVRWE56ajNTWjYxdUZTYlE?oc=5,2026-07-27 18:50:18+00:00,gnews_fever,Caitlin Clark,Indiana Fever,unknown,aggregator,True,1611661325.0,resolved_full_name,1642286,1611661325,2026-07-22,1,True,1611661325.0
https://news.google.com/rss/articles/CBMiW0FVX3lxTE1qdy1rYzN5MlJRcUkza0MxMTRMUlZWQzczSUZ2aU9SVWpSZnNZR0ExckFpTThxTjdmd3VORTkxMGZlWlFiZEFTb20zUXRBNHhCc3JPTzVTNDdzaE0?oc=5,2026-07-30 07:53:12+00:00,gnews_mercury,Caitlin Clark,Indiana Fever,unknown,aggregator,True,1611661325.0,resolved_full_name,1642286,1611661325,2026-07-28,1,True,1611661317.0
https://news.google.com/rss/articles/CBMiwwFBVV95cUxNbHlyTHo5a0xTanJyUDRSU0NCSHBkeUZXMFlydVVSbFk4TllFZGhyZHJKd1h4UDVsZWVPZEt1VVhIUWJvMFN6dlhiMGFmVDVWT0NDTmV0Z21aaTdGRnNyVk0tZXNqdmVLQ2twa1luVGFKeko4MjZ0Z1ZxcFZxRnBGckg1SzdjR2ZYQUVjaHM0eEd3amVhcTlVazF2dlVBb2w0cHNzNk5wNHZUaTRiUFVHNlUxZi1RQ2NzYlFYYmd0aFRzWDg?oc=5,2026-07-29 02:28:49+00:00,gnews_sun,Aliyah Boston,Indiana Fever,unknown,aggregator,True,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661323.0
https://news.google.com/rss/articles/CBMikAFBVV95cUxOUEJnVWVOc2xSY05GQ0F5YTF0MVYzck1FQWVxQlpMVlNSNVBoNmVHcFpGbng1b0NUWVF5NG5GaHFrVXM5aTRqbFcxX0xTaG1BRHo1OHY2R3dzU2VPdk5ScjhuWEpxa3BPTTRzMWhWS1pMVEEwWmdjN1dZdjJUY0NkekVYUF9oYVoteUxMNjZPVm0?oc=5,2026-07-29 10:30:55+00:00,gnews_fever,Aliyah Boston,Indiana Fever,unknown,aggregator,True,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661325.0
https://news.google.com/rss/articles/CBMilwFBVV95cUxPaVBVZGcwVVdtTkVGMnhhWkJnZ2lpZWRscmgyVTRrb29RbjQ0SmJfMngycVVLdkxZLWFmeEFuVFBLZlFjZFNtMUJLZl9aOHMtQ1hnMWNQNi1iRU5reHlqNjFRNS1kZWlqSmxmVERQYmRGX1IwdG11M3loSExiOFZnTFRxakpCdmVTYzZWSi1CTGU4SVpyMXBJ?oc=5,2026-07-29 13:38:32+00:00,gnews_fever,Aliyah Boston,Indiana Fever,questionable,coach,False,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661325.0
https://news.google.com/rss/articles/CBMiswFBVV95cUxQajg3WTU4cXhuSFJjdjdFa1dGN3p4YVI0SVU5R3pCRjI5REVocmw4c1VIU0Q4d0IzOXVFRG9keHlCNElMTGJRMDRTd1o0alBQeUFweXNpU1RQd2c1LUZxeGxzVlJkS2x4MHBqM0JEN2tHX0lpZm5TRzhKOFhTT05CZFIzckdXeExfWHlUNlRTMGlWSFo3UUZjTUtIRHc1bGtVUWZvcVA2dklHdDcxUXVYLUpqRQ?oc=5,2026-07-29 02:56:00+00:00,gnews_fever,Aliyah Boston,Indiana Fever,unknown,aggregator,True,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661325.0
https://news.google.com/rss/articles/CBMihAFBVV95cUxOQkk2TXNzOC1aaW5odFBxbmZWUTFQZy03YUZKbnIyeEIzVUg0WVNXaEpPeUZZd3phQzJWamM5WXN2YnV4NTBFc09UOXgwNHdFNXdCaFZDY2l6U1pBVE9lUGRxSm9qUGtfVC1ZZC1XbjR0c2VFMGh3RmJ3TldpMUpMZnJKYzY?oc=5,2026-07-29 02:28:00+00:00,gnews_fever,Aliyah Boston,Indiana Fever,questionable,aggregator,False,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661325.0
https://herhoopstats.substack.com/p/alissa-pilis-wnba-comeback-is-just,2026-07-18 12:03:32+00:00,herhoopstats,Alissa Pili,Los Angeles Sparks,returning,aggregator,True,1611661320.0,resolved_full_name,1642293,1611661320,2026-07-13,1,True,
https://news.google.com/rss/articles/CBMiigFBVV95cUxOZG9JQW43OG8zdGxkMHlQMTBseVdYSUVuT3RQbGpMaktPb18yYjNrd3VleUR0eURIR1d3aDdNWXAwOWVGZUtHY1pCZjY3RklhSm5vMTJ0Zm9EYzQ0ZGRWREJLMm56endKQTBlS3RGcDVLQXAxeWpUNkRtU3FzSklyNW9IYlgtWWFSQWc?oc=5,2026-07-29 04:58:23+00:00,gnews_fever,Aliyah Boston,Indiana Fever,unknown,aggregator,False,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661325.0
https://news.google.com/rss/articles/CBMi0wFBVV95cUxQazJFRk5HZlRzMlRJMnVyUGZHV2xldy1ENjlCUUhUazJJUG0zTHJBSkphQUxZMGllR0tVNGRUc3lqbEVZQmNwajBONHpscV9hTmlNMEZ6d2ZvdmVZZnJmRFJHS1NNZ2dzSXQtbC1NVHU4TkY5dHJGNWM5bWRYQWozNEw4YWpPMVJ3WGM2d1ZEajN5d3B6dXN4N1UtWm40T2oxcVMzdy1oTU1RME5VRXcwX2FaVUp4V2NZYjdrLXlxYzJDOVl1bWlHVEQyTjhIY0NWLThR?oc=5,2026-07-28 17:40:00+00:00,gnews_fever,Caitlin Clark,Indiana Fever,unknown,aggregator,True,1611661325.0,resolved_full_name,1642286,1611661325,2026-07-28,1,True,1611661325.0
https://www.cbssports.com/wnba/news/caitlin-clark-technical-foul-suspension-scoreboard-comment/,2026-07-23 12:49:55+00:00,cbs_wnba,Caitlin Clark,Indiana Fever,available,beat_reporter,False,1611661325.0,resolved_full_name,1642286,1611661325,2026-07-22,1,True,
https://news.google.com/rss/articles/CBMivwFBVV95cUxNcDNRakVRaEdSZGducFZrdmgtZHB3M3d4WnpNbnRIcWh0cllyYTJoVUtmZ3g2bGpUNk13dEpfTktRRlZUeTJwWEoyVnpna2hncnpiSGVRbzBoeTdCcFhuWlJZSHVpVGo1aklISE5VQ1ZxRGJqVjRuZDQzM3U2SnNoN1BiSktENkV0OEhGRUFQc2doV3kxM0xpdUlFV2pjNHZ2MXZQWk1EbDJ5VHBWbzNfd2gzQjFSMTh6RGppTWxQSQ?oc=5,2026-07-27 21:24:21+00:00,gnews_sparks,Kelsey Plum,Los Angeles Sparks,returning,aggregator,True,1611661320.0,resolved_full_name,1628276,1611661320,2026-07-17,1,True,1611661320.0
https://news.google.com/rss/articles/CBMiiwFBVV95cUxQZk1iSktjeGp2QkNRcEFsbU1GTUFYbWczYmlZYWc2eWg0c3FuSTZBSC1pTUZtYkZhSXNMWU5tWDlkbmZmX3dETHE4UVB1bEJ2djFQaEM0cjRrUDIyMGRVeHlwSmFpc21vc1BXMHpaUXNVaUhNVDBSQmdsdW9vSVlOM2NTUFZCUWxPb0JF?oc=5,2026-07-28 22:00:00+00:00,gnews_league,Kelsey Plum,Los Angeles Sparks,unknown,aggregator,True,1611661320.0,resolved_full_name,1628276,1611661320,2026-07-17,1,True,
https://news.google.com/rss/articles/CBMiiwFBVV95cUxQZk1iSktjeGp2QkNRcEFsbU1GTUFYbWczYmlZYWc2eWg0c3FuSTZBSC1pTUZtYkZhSXNMWU5tWDlkbmZmX3dETHE4UVB1bEJ2djFQaEM0cjRrUDIyMGRVeHlwSmFpc21vc1BXMHpaUXNVaUhNVDBSQmdsdW9vSVlOM2NTUFZCUWxPb0JF?oc=5,2026-07-28 22:00:00+00:00,gnews_league,Satou Sabally,New York Liberty,unknown,aggregator,True,1611661313.0,resolved_full_name,1630149,1611661313,2026-07-18,1,True,
https://news.google.com/rss/articles/CBMie0FVX3lxTFBZYk5ROGsxRXRndGJ4YTJyemdYVTczYzNZa0V0Q2Y3TkxlWFoxX3Vud0ZtRWtpUDZJTk45YklFX0F4RHd1YnBuWEt0RkYxNFVrd1poQ2t3SFNtaWZGZ3drT1Z4SHdoRWtyMXZKeFZOM3NEZlI2WUlfbU44bw?oc=5,2026-07-29 21:05:18+00:00,gnews_valkyries,Aliyah Boston,Indiana Fever,unknown,aggregator,True,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661331.0
https://www.swishappeal.com/wnba/83558/wnba-womens-fantasy-basketball-napheesa-collier-nia-coffey-olivia-miles-natasha-howard-kiki-rice-brittney-sykes,2026-07-28 18:00:00+00:00,swishappeal,Napheesa Collier,Minnesota Lynx,returning,aggregator,False,1611661324.0,resolved_full_name,1629483,1611661324,2026-07-28,1,True,
https://news.google.com/rss/articles/CBMiW0FVX3lxTFBodGpvb2RlbkFHb0hEMnNnWWFSWmVaMG1PZUIwT2FOWjhxNnBZZC11RXhoZWpfWXZpeXZWUjNObEYxQVhIUEFDNHBlWWRwRW8zclIwZzVmaVp0OFE?oc=5,2026-07-29 21:45:00+00:00,gnews_league,Caitlin Clark,Indiana Fever,season_ending,aggregator,True,1611661325.0,resolved_full_name,1642286,1611661325,2026-07-28,1,True,
https://news.google.com/rss/articles/CBMi_gFBVV95cUxPSWFha0NGdUtjSV9lNTRtcEhhcm9SQVpLZFhBTGlqcWVRd1hkWkdKQ3lBWHlYTVBXNHdzZFk5NUxHN2lpWEx0Wm1iaFRpQzY5WWpqdE11cGxPaUllV3d5ZWM4Z21sTUFvQWtYNTJEb1pDWkkzaEluMHdyak5yVldkdnBMczViQWx4SXVhNHlFWUFnX2IxZ01nQUQwTmM0U2t5dExxYzNONjIwY1lRTjZSVDJ2eWlrRHlYWl9oeHBDQVJHdENqS0ZQbzRfU1FXVUpCRHRXN1NIRVkyYUFsN2xzbzl0WXkyYmRHbGM0ejlaeHM1TjNMUkpOQUh0ak1Vdw?oc=5,2026-07-29 19:08:57+00:00,gnews_fever,Aliyah Boston,Indiana Fever,unknown,aggregator,False,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661325.0
https://news.google.com/rss/articles/CBMipwFBVV95cUxQWFBoUGhPYVVncTBwV0RjRGtBeEU3WVdjRWprd1MzMmlEQnR3MmRPVzUtYzFjWXRvb0VpT1ZVMmpHZGlOZ2d5T0NtVjFBTXk1TU4zc2NMcDZqTWE0bVQ5T3pJc0xLT0FuYnhrUHRKSkk1akR4VDRfMThJVFJXR2d6WGcwcG9qcDBVejdIV3hYUmtMMV9Dd1VYRmRRdGgxVDgwLWI1VUNiRQ?oc=5,2026-07-28 11:53:31+00:00,gnews_sparks,Satou Sabally,New York Liberty,unknown,aggregator,True,1611661313.0,resolved_full_name,1630149,1611661313,2026-07-18,1,True,1611661320.0
https://news.google.com/rss/articles/CBMif0FVX3lxTE1VaHF3a3l2UklEOG53UkQ4b3JDaEdwWE1hOWpIdVhZdFkwR3lnNEZJTnZDSklQbjV4RVYyVS1kenM4MTZHMXR6aTcwbllMbEVTeFRvWnlhbVlENjRNMnc1bFNTYUZIT3pRc3Z4aE5GaERSYTg4THB0NUEtb3Bqa0k?oc=5,2026-07-29 02:49:00+00:00,gnews_storm,Aliyah Boston,Indiana Fever,unknown,aggregator,False,1611661325.0,resolved_full_name,1641648,1611661325,2026-07-28,1,True,1611661328.0
https://news.google.com/rss/articles/CBMiuwFBVV95cUxOV0NRUDFLMDlXcGoydE1NdVpMYkZ2bXdsZU0ySm1hUkVqQTA1Y0k1ZzdSazJaR2NGMkNPcTlRRUZvTXNPUVRCN3d2c016dVZISVFxWmRqSENKMUtaeF9IUkZuWXpuZDFVSms4b1lfaVVjTjBNT1RGbkx2ZVRRTWZPRXMyTXVhUU1aOFpLZzd4OXRXOUoycncxd2Zkc2VWR05zZGNTVk9FV25YTlhhQ0wxNE1QRzJCRDd6MUlB?oc=5,2026-07-29 20:13:39+00:00,gnews_lynx,Sykes,Toronto Tempo,day_to_day,team_official,False,1611661332.0,resolved_surname_only,1628279,1611661332,2026-07-28,1,True,1611661324.0
https://news.google.com/rss/articles/CBMiYEFVX3lxTE5zSGlubk9zWXgyMUNvWHNjc1VSSVA2Q2E2MmV5X19oYU9Ja1FkM092VFNISlhwSlF2Y3pvWnRpMGU3LTE5eUF5RjktR3lfcmJFZEdRQlNpY1BnNWlSNTFacQ?oc=5,2026-07-29 10:04:51+00:00,gnews_league,Caitlin Clark,Indiana Fever,unknown,aggregator,True,1611661325.0,resolved_full_name,1642286,1611661325,2026-07-28,1,True,
https://news.google.com/rss/articles/CBMimAFBVV95cUxNTHVZQlVaWGNWRmFXUF9LbDVLaVVvaUJLSjk5WXRZSnowNF9XcDJQM0RLdWVON1JzR1BJS2o5QnRDMFpyZzloaTBRcmtySkx4X0EtSUpBQXpDT3ZXa1hmTlpOOFBheEtCS1l4NHdla1VmX2tvdWxRMFlISkhrYW10TTVhVmhzdEV5b1QwY3BMcUx4MHpfMlpqRg?oc=5,2026-07-28 01:52:00+00:00,gnews_sky,unknown,New York Liberty,out,aggregator,True,1611661313.0,no_player_named,,,,0,,1611661329.0
https://news.google.com/rss/articles/CBMi4gFBVV95cUxPRXdVWkdtMTVVYWpGZ0d2STFQdl9Qa1dNZ2Y1NlF2eE5UM1lnaWtwNDlyTWxaVEVCeGpRUlNxVndfeHhSdlp6RWwyX0tTX2F0Y3RkZmdpYkJsbEJMZUFHd0ZMUUREWGNGY0xWdUhUTi1PT0lSZUc1amFLM3hNMk95RGdBQXdOYUdvblJTa0lCSXpYaFFHaDljNFBtek1KYzZnS0pVUnB5Q1VWUWt3MXh5eWNycENmSGRzM2VUUVRpTUFTTUZyMHZBYk9fTXpJSlBnazJESzU3aTUzQ19pUFZydjJB?oc=5,2026-07-28 13:00:00+00:00,gnews_aces,Barker,Portland Fire,out,aggregator,False,1611661327.0,ambiguous_surname_only,,,,2,,1611661319.0
