game_id,bookmaker_key,season,home_team,away_team,tip_utc,n_snapshots,open_spread,close_spread,open_ts,close_ts,open_hrs_to_tip,close_hrs_to_tip,abs_close_minus_open
1022500120,lowvig,2025,Phoenix Mercury,Dallas Wings,2025-07-08T02:00:00+00:00,2,-6.0,-6.0,2025-07-07T14:55:38+00:00,2025-07-07T21:55:37+00:00,11.07,4.07,0.0
1022500120,mybookieag,2025,Phoenix Mercury,Dallas Wings,2025-07-08T02:00:00+00:00,4,-11.0,-6.0,2025-07-06T14:55:37+00:00,2025-07-07T21:55:37+00:00,35.07,4.07,5.0
1022500120,williamhill_us,2025,Phoenix Mercury,Dallas Wings,2025-07-08T02:00:00+00:00,4,-11.0,-6.0,2025-07-06T14:55:37+00:00,2025-07-07T21:55:37+00:00,35.07,4.07,5.0
1022500121,betmgm,2025,Washington Mystics,Chicago Sky,2025-07-08T15:30:00+00:00,3,-4.5,-6.5,2025-07-07T14:55:38+00:00,2025-07-08T14:55:37+00:00,24.57,0.57,2.0
1022500121,betonlineag,2025,Washington Mystics,Chicago Sky,2025-07-08T15:30:00+00:00,3,-5.0,-7.0,2025-07-07T14:55:38+00:00,2025-07-08T14:55:37+00:00,24.57,0.57,2.0
1022500121,betrivers,2025,Washington Mystics,Chicago Sky,2025-07-08T15:30:00+00:00,3,-5.0,-7.0,2025-07-07T14:55:38+00:00,2025-07-08T14:55:37+00:00,24.57,0.57,2.0
1022500121,betus,2025,Washington Mystics,Chicago Sky,2025-07-08T15:30:00+00:00,1,-7.0,-7.0,2025-07-08T14:55:37+00:00,2025-07-08T14:55:37+00:00,0.57,0.57,0.0
1022500121,bovada,2025,Washington Mystics,Chicago Sky,2025-07-08T15:30:00+00:00,2,-5.5,-7.0,2025-07-07T21:55:37+00:00,2025-07-08T14:55:37+00:00,17.57,0.57,1.5
1022500121,draftkings,2025,Washington Mystics,Chicago Sky,2025-07-08T15:30:00+00:00,3,-4.5,-7.0,2025-07-07T14:55:38+00:00,2025-07-08T14:55:37+00:00,24.57,0.57,2.5
1022500121,fanatics,2025,Washington Mystics,Chicago Sky,2025-07-08T15:30:00+00:00,3,-4.5,-7.5,2025-07-07T14:55:38+00:00,2025-07-08T14:55:37+00:00,24.57,0.57,3.0
1022500121,fanduel,2025,Washington Mystics,Chicago Sky,2025-07-08T15:30:00+00:00,3,-5.0,-7.0,2025-07-07T14:55:38+00:00,2025-07-08T14:55:37+00:00,24.57,0.57,2.0
1022500121,lowvig,2025,Washington Mystics,Chicago Sky,2025-07-08T15:30:00+00:00,3,-5.0,-7.0,2025-07-07T14:55:38+00:00,2025-07-08T14:55:37+00:00,24.57,0.57,2.0
1022500121,mybookieag,2025,Washington Mystics,Chicago Sky,2025-07-08T15:30:00+00:00,3,-5.0,-7.0,2025-07-07T14:55:38+00:00,2025-07-08T14:55:37+00:00,24.57,0.57,2.0
1022500121,williamhill_us,2025,Washington Mystics,Chicago Sky,2025-07-08T15:30:00+00:00,3,-5.0,-7.0,2025-07-07T14:55:38+00:00,2025-07-08T14:55:37+00:00,24.57,0.57,2.0
1022500122,betmgm,2025,New York Liberty,Las Vegas Aces,2025-07-09T00:00:00+00:00,4,-5.5,-4.5,2025-07-07T14:55:38+00:00,2025-07-08T21:55:37+00:00,33.07,2.07,1.0
1022500122,betonlineag,2025,New York Liberty,Las Vegas Aces,2025-07-09T00:00:00+00:00,4,-5.0,-4.5,2025-07-07T14:55:38+00:00,2025-07-08T21:55:37+00:00,33.07,2.07,0.5
1022500122,betrivers,2025,New York Liberty,Las Vegas Aces,2025-07-09T00:00:00+00:00,4,-4.5,-4.5,2025-07-07T14:55:38+00:00,2025-07-08T21:55:37+00:00,33.07,2.07,0.0
1022500122,betus,2025,New York Liberty,Las Vegas Aces,2025-07-09T00:00:00+00:00,2,-4.5,-4.5,2025-07-08T14:55:37+00:00,2025-07-08T21:55:37+00:00,9.07,2.07,0.0
1022500122,bovada,2025,New York Liberty,Las Vegas Aces,2025-07-09T00:00:00+00:00,3,-5.0,-4.0,2025-07-07T21:55:37+00:00,2025-07-08T21:55:37+00:00,26.07,2.07,1.0
1022500122,draftkings,2025,New York Liberty,Las Vegas Aces,2025-07-09T00:00:00+00:00,4,-5.0,-4.5,2025-07-07T14:55:38+00:00,2025-07-08T21:55:37+00:00,33.07,2.07,0.5
1022500122,fanatics,2025,New York Liberty,Las Vegas Aces,2025-07-09T00:00:00+00:00,4,-4.5,-4.5,2025-07-07T14:55:38+00:00,2025-07-08T21:55:37+00:00,33.07,2.07,0.0
1022500122,fanduel,2025,New York Liberty,Las Vegas Aces,2025-07-09T00:00:00+00:00,4,-4.5,-4.0,2025-07-07T14:55:38+00:00,2025-07-08T21:55:37+00:00,33.07,2.07,0.5
1022500122,lowvig,2025,New York Liberty,Las Vegas Aces,2025-07-09T00:00:00+00:00,4,-5.0,-4.5,2025-07-07T14:55:38+00:00,2025-07-08T21:55:37+00:00,33.07,2.07,0.5
1022500122,mybookieag,2025,New York Liberty,Las Vegas Aces,2025-07-09T00:00:00+00:00,4,-5.0,-4.5,2025-07-07T14:55:38+00:00,2025-07-08T21:55:37+00:00,33.07,2.07,0.5
1022500122,williamhill_us,2025,New York Liberty,Las Vegas Aces,2025-07-09T00:00:00+00:00,4,-5.0,-4.5,2025-07-07T14:55:38+00:00,2025-07-08T21:55:37+00:00,33.07,2.07,0.5
1022500123,betmgm,2025,Connecticut Sun,Seattle Storm,2025-07-09T15:00:00+00:00,3,17.5,17.5,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,24.07,0.07,0.0
1022500123,betonlineag,2025,Connecticut Sun,Seattle Storm,2025-07-09T15:00:00+00:00,1,17.0,17.0,2025-07-09T14:55:37+00:00,2025-07-09T14:55:37+00:00,0.07,0.07,0.0
1022500123,betrivers,2025,Connecticut Sun,Seattle Storm,2025-07-09T15:00:00+00:00,3,17.0,17.0,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,24.07,0.07,0.0
1022500123,betus,2025,Connecticut Sun,Seattle Storm,2025-07-09T15:00:00+00:00,1,17.0,17.0,2025-07-09T14:55:37+00:00,2025-07-09T14:55:37+00:00,0.07,0.07,0.0
1022500123,bovada,2025,Connecticut Sun,Seattle Storm,2025-07-09T15:00:00+00:00,2,17.5,17.0,2025-07-08T21:55:37+00:00,2025-07-09T14:55:37+00:00,17.07,0.07,0.5
1022500123,draftkings,2025,Connecticut Sun,Seattle Storm,2025-07-09T15:00:00+00:00,3,17.0,17.0,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,24.07,0.07,0.0
1022500123,fanatics,2025,Connecticut Sun,Seattle Storm,2025-07-09T15:00:00+00:00,3,17.5,17.5,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,24.07,0.07,0.0
1022500123,fanduel,2025,Connecticut Sun,Seattle Storm,2025-07-09T15:00:00+00:00,3,17.0,17.0,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,24.07,0.07,0.0
1022500123,lowvig,2025,Connecticut Sun,Seattle Storm,2025-07-09T15:00:00+00:00,1,17.0,17.0,2025-07-09T14:55:37+00:00,2025-07-09T14:55:37+00:00,0.07,0.07,0.0
1022500123,mybookieag,2025,Connecticut Sun,Seattle Storm,2025-07-09T15:00:00+00:00,3,17.0,17.0,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,24.07,0.07,0.0
1022500123,williamhill_us,2025,Connecticut Sun,Seattle Storm,2025-07-09T15:00:00+00:00,3,16.0,16.5,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,24.07,0.07,0.5
1022500124,betmgm,2025,Indiana Fever,Golden State Valkyries,2025-07-09T16:00:00+00:00,2,-6.5,-8.5,2025-07-08T14:55:37+00:00,2025-07-08T21:55:37+00:00,25.07,18.07,2.0
1022500124,betonlineag,2025,Indiana Fever,Golden State Valkyries,2025-07-09T16:00:00+00:00,1,-7.0,-7.0,2025-07-09T14:55:37+00:00,2025-07-09T14:55:37+00:00,1.07,1.07,0.0
1022500124,betrivers,2025,Indiana Fever,Golden State Valkyries,2025-07-09T16:00:00+00:00,3,-6.5,-7.0,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,25.07,1.07,0.5
1022500124,betus,2025,Indiana Fever,Golden State Valkyries,2025-07-09T16:00:00+00:00,1,-7.0,-7.0,2025-07-09T14:55:37+00:00,2025-07-09T14:55:37+00:00,1.07,1.07,0.0
1022500124,bovada,2025,Indiana Fever,Golden State Valkyries,2025-07-09T16:00:00+00:00,2,-8.5,-7.0,2025-07-08T21:55:37+00:00,2025-07-09T14:55:37+00:00,18.07,1.07,1.5
1022500124,draftkings,2025,Indiana Fever,Golden State Valkyries,2025-07-09T16:00:00+00:00,3,-6.5,-7.0,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,25.07,1.07,0.5
1022500124,fanatics,2025,Indiana Fever,Golden State Valkyries,2025-07-09T16:00:00+00:00,3,-6.5,-6.5,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,25.07,1.07,0.0
1022500124,fanduel,2025,Indiana Fever,Golden State Valkyries,2025-07-09T16:00:00+00:00,3,-6.5,-6.5,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,25.07,1.07,0.0
1022500124,lowvig,2025,Indiana Fever,Golden State Valkyries,2025-07-09T16:00:00+00:00,1,-7.0,-7.0,2025-07-09T14:55:37+00:00,2025-07-09T14:55:37+00:00,1.07,1.07,0.0
1022500124,mybookieag,2025,Indiana Fever,Golden State Valkyries,2025-07-09T16:00:00+00:00,3,-6.5,-7.0,2025-07-08T14:55:37+00:00,2025-07-09T14:55:37+00:00,25.07,1.07,0.5
1022500124,williamhill_us,2025,Indiana Fever,Golden State Valkyries,2025-07-09T16:00:00+00:00,1,-7.0,-7.0,2025-07-09T14:55:37+00:00,2025-07-09T14:55:37+00:00,1.07,1.07,0.0
1022500125,betmgm,2025,Phoenix Mercury,Minnesota Lynx,2025-07-09T19:30:00+00:00,2,5.5,6.5,2025-07-08T21:55:37+00:00,2025-07-09T14:55:37+00:00,21.57,4.57,1.0
1022500125,betonlineag,2025,Phoenix Mercury,Minnesota Lynx,2025-07-09T19:30:00+00:00,1,7.0,7.0,2025-07-09T14:55:37+00:00,2025-07-09T14:55:37+00:00,4.57,4.57,0.0
1022500125,betrivers,2025,Phoenix Mercury,Minnesota Lynx,2025-07-09T19:30:00+00:00,2,5.5,7.0,2025-07-08T21:55:37+00:00,2025-07-09T14:55:37+00:00,21.57,4.57,1.5
1022500125,betus,2025,Phoenix Mercury,Minnesota Lynx,2025-07-09T19:30:00+00:00,1,7.0,7.0,2025-07-09T14:55:37+00:00,2025-07-09T14:55:37+00:00,4.57,4.57,0.0
1022500125,bovada,2025,Phoenix Mercury,Minnesota Lynx,2025-07-09T19:30:00+00:00,2,5.5,7.0,2025-07-08T21:55:37+00:00,2025-07-09T14:55:37+00:00,21.57,4.57,1.5
1022500125,draftkings,2025,Phoenix Mercury,Minnesota Lynx,2025-07-09T19:30:00+00:00,2,5.5,7.0,2025-07-08T21:55:37+00:00,2025-07-09T14:55:37+00:00,21.57,4.57,1.5
1022500125,fanatics,2025,Phoenix Mercury,Minnesota Lynx,2025-07-09T19:30:00+00:00,2,5.5,7.5,2025-07-08T21:55:37+00:00,2025-07-09T14:55:37+00:00,21.57,4.57,2.0
1022500125,fanduel,2025,Phoenix Mercury,Minnesota Lynx,2025-07-09T19:30:00+00:00,2,5.5,7.0,2025-07-08T21:55:37+00:00,2025-07-09T14:55:37+00:00,21.57,4.57,1.5
1022500125,lowvig,2025,Phoenix Mercury,Minnesota Lynx,2025-07-09T19:30:00+00:00,1,7.0,7.0,2025-07-09T14:55:37+00:00,2025-07-09T14:55:37+00:00,4.57,4.57,0.0
1022500125,mybookieag,2025,Phoenix Mercury,Minnesota Lynx,2025-07-09T19:30:00+00:00,2,5.5,7.0,2025-07-08T21:55:37+00:00,2025-07-09T14:55:37+00:00,21.57,4.57,1.5
1022500125,williamhill_us,2025,Phoenix Mercury,Minnesota Lynx,2025-07-09T19:30:00+00:00,2,5.5,7.0,2025-07-08T21:55:37+00:00,2025-07-09T14:55:37+00:00,21.57,4.57,1.5
