correct,row
0.02001808359508228,0.005831617481032225
0.022502836474498245,0.005064777701628942
0.02110507819611629,0.006355387413318758
0.01751737859179414,0.0052903463885158875
0.01777402994414934,0.007043826062927305
0.018410058032225507,0.008964497214626665
0.015935156745667478,0.004992048456574527
0.01616444896561675,0.006036707104981609
0.018225733619660733,0.005373878051369685
0.01610947720764211,0.006581570773379619
0.021959423215100138,0.005107291316740259
0.014959912190561808,0.007381082720802956
0.018911464363045916,0.006902655487695197
0.01963962405038866,0.005708125952557763
0.016765186327599046,0.00533356092759496
0.018871529600710257,0.004974918276816953
0.017083857383532797,0.0054685059222971955
0.018689254544297595,0.0058378461846706475
0.02036247365759536,0.00565958384153209
0.019844550502162273,0.005148316539000053
0.017525167001430697,0.006285121768628721
0.02456933015090146,0.007929373363005143
0.015177246621458473,0.005316233806271886
0.0156981915957346,0.005310797838684045
0.01765456220195749,0.004958543243484881
0.01761271660928443,0.008183213905677
0.014347773335467662,0.006282587259028194
0.01827901681589328,0.006942278739149654
0.017843010771170786,0.007200111794138153
0.020765308456376474,0.004668719081902806
0.018781483412884104,0.005981544337728684
0.01742532581195344,0.0050687850338403395
0.019028042907682896,0.008408510729757568
0.019352936745262728,0.005398222012607756
0.01603042145787914,0.006543547042537012
0.020200021054733064,0.005929905360099852
0.021390748661608283,0.006259537480531763
0.016145190986760927,0.006901256692219859
0.019483199105906235,0.005402415598438792
0.019014151116466205,0.006224437774415392
0.01701481235730895,0.0071276219469333935
0.018007121586505193,0.005415127743429227
0.01999838274809196,0.0068408876007651775
0.017939337874851358,0.0053574616330892555
0.018268232053403555,0.006089462115939748
0.018768350026879488,0.004656101899921161
0.01590168285345661,0.006528229603723235
0.019669553716980648,0.008763305853180414
0.016642858232822744,0.006071487984135482
0.015164201186158133,0.005402453293470222
0.022913728462213734,0.009474334865601786
0.01856896105517647,0.006761322459184926
0.01516002056070731,0.006377573175119444
0.017642716234299693,0.005587131354842678
0.019603212961007976,0.005912021052939753
0.015754553928067794,0.005009990167224365
0.018680575969646895,0.00844889481360056
0.020049039869655227,0.008052390301481083
0.018739926785924843,0.006472617805099334
0.017986741919456373,0.0060395234646910545
0.018642494672437948,0.006179108821359414
0.016153743617973615,0.005287765732680083
0.017945214335014725,0.004740015679217668
0.020112085360859067,0.005459193108519944
0.016943276187575074,0.008970746967951748
0.017308259339056886,0.005742429388716941
0.017607976156956973,0.00893729733374593
0.021439137371022654,0.004813957345041309
0.018562454649146742,0.006947235151366193
0.021065312094526334,0.005377395876765334
0.01786206557659653,0.007477963779684238
0.01711355455013963,0.005610768680151534
0.020665980051649435,0.008765013983433434
0.019562340306506054,0.006992039409194906
0.01364867853028573,0.00511156967487969
0.01707238516874343,0.007551012498653975
0.019586235582577105,0.006144941948304616
0.020536314209679385,0.00790498473712098
0.019193111162368215,0.006187897652549235
0.017457611595679712,0.007603070097005449
0.019380358623960814,0.005698366932225696
0.019814499443222,0.006806479508463692
0.019337124139457984,0.004967637191944929
0.013714461627915675,0.008453475015301914
0.015957891229470667,0.0051802941885708
0.017432254768853794,0.006131134576728869
0.021586359753344997,0.00669871911724107
0.021537562602059634,0.005807616924387249
0.01588525094171711,0.007027823097791375
0.015012228729019972,0.006060922866706453
0.017374453796153655,0.007028151698826424
0.01907659594812139,0.008715119458797105
0.019413843609230264,0.008849181975109754
0.015151070531434718,0.005459013603015261
0.020543363171042883,0.0059362758624890155
0.020836407463005635,0.004552168256671818
0.019798081718283456,0.008252645581662166
0.01585990501458001,0.0054459721748377765
0.019542759445346225,0.00578625964313928
0.023847036785162423,0.006089080606310415
0.017019122538841414,0.007070700664793206
0.020590358065297076,0.00573191318308186
0.017126631032852835,0.009730235008457933
0.016628570498790074,0.005749591623955386
0.016482627586791088,0.004893050707830526
0.01698555295907167,0.007568378976033574
0.020571372845264335,0.006911681424091487
0.018644160282270894,0.004684518963517403
0.015757334099041787,0.009147989940441636
0.016991269129933095,0.006434120435829693
0.021365791563826897,0.007044415396451287
0.020288496765701658,0.006303750875229386
0.020199003007189353,0.0072287075489948505
0.016790120909583317,0.00785530142471269
0.019829682534832638,0.007059396582042021
0.015409650521265972,0.005147647385812637
0.01414483188922444,0.005519888736282619
0.019690519386153627,0.004889774644443512
0.018789804100940888,0.0049915139856870905
0.017924893752264803,0.004282206934061561
0.017255292220060836,0.005339693400804202
0.015912338295159145,0.006884894480941095
0.01618364046191656,0.0053410581794994805
0.022237564373368213,0.007728368527962104
0.0200154955630667,0.0055149099178821714
0.01878730727011335,0.006201945855412783
0.01531244762866979,0.0059516954658138665
0.02052466575191947,0.005929203121308846
0.019643796575912198,0.007032074070571603
0.0187961809114644,0.008499294382981915
0.015335458903696697,0.006210831736750633
0.015339474342567327,0.008025647373914646
0.017585529126699306,0.005612665901989389
0.01754377311805988,0.005289014877264964
0.02106040065614201,0.005875639099815255
0.017386266448134124,0.006167698772214902
0.01986757084160551,0.005252815180535442
0.015642508723510362,0.006797664501863587
0.016241252526568162,0.005645980073285761
0.020879890295953718,0.007875531835994765
0.019683773306876207,0.006118863992872425
0.02001417975825548,0.005735133489872091
0.02019477444642681,0.005700803906745988
0.01869084525953446,0.005423353593181135
0.013845014872473915,0.005846846570481401
0.020516258662240383,0.004820123976150059
0.01770054713990632,0.00529241216497689
0.017889629065530155,0.005686541204486972
0.017960919587629687,0.005242969286298416
0.018943741359503274,0.0058618854788258234
0.019081791665874537,0.0052166232332814255
0.021408046453057716,0.007127625145004424
0.016611730839423244,0.006034194182934605
0.01709142488969395,0.006391676705321148
0.01602138945152176,0.007110850834927573
0.017117768204493178,0.00700915289553794
0.02001405586720728,0.0051732437587186375
0.02085804174073569,0.004672884814433176
0.018608753879963857,0.005534376013796027
0.019507274748852832,0.006073176460491769
0.018569234767029652,0.006833186127678692
0.016992048633629242,0.007960919014166956
0.01907961843929873,0.006840110033811908
0.01951442732278963,0.008278890556924656
0.015144731043467585,0.005654635827550325
0.016630273196560852,0.0075582770504044605
0.018059516833589306,0.005759392210678671
0.020186823450358826,0.007329203069683876
0.016552059280830478,0.0055736769968860456
0.015279514738086308,0.006882205576420608
0.018603121955499846,0.00572179957732144
0.016104038249324826,0.00697639669753547
0.018655330902177747,0.006703555602739275
0.018087828974068354,0.006919511265476741
0.020812761797751045,0.006256943519393321
0.01406241505225625,0.006398886533550363
0.018863136740737807,0.00714447480171998
0.01620512793748463,0.005826933156547809
0.01964623018378131,0.004451530403737913
0.01854796382573476,0.007001444017764924
0.019090236937973515,0.0055745790826582375
0.01840881381065207,0.0057265760624777284
0.01877273969484261,0.006710373208444587
0.020311405939851368,0.009495794920530987
0.01670297764069495,0.006036292720356551
0.019751313351734856,0.005631297103122379
0.01873888286966341,0.005211773584178014
0.016777291062418764,0.005957060330641473
0.017246992024648633,0.007094330106467317
0.0188383338026602,0.005970379108594215
0.017638123780319037,0.006085694477663717
0.019052388699883904,0.005828468396003372
0.017275530651362447,0.004407198657911837
0.018803482527665727,0.007911588160985694
0.020274471988828813,0.004856993871370507
0.021069782636704226,0.006267956882000214
0.017274581107152853,0.005355644056948439
0.01883967375813167,0.005276453109145596
0.01647443731914866,0.005766680587736328
0.017647214984196413,0.007341420881331384
0.021696814898241712,0.005350362900670924
0.017499322222745972,0.007181397466192396
0.01559717733567667,0.0051351224714166754
0.016874942739126264,0.008771055506859526
0.018099557908079822,0.00608521705289744
0.014008340806502484,0.006908951961900001
0.016351362435258587,0.00424444466584184
0.018695817523208258,0.006293570695940609
0.019215417148625846,0.006754126044534292
0.020622325945155118,0.006284764061615267
0.019300209541824986,0.007879693919021435
0.01661513107262036,0.004242999343268994
0.018083970399117355,0.00537725702205627
0.020037341763756933,0.005843023079163845
0.021814096776911485,0.006337999723213694
0.02083745782069646,0.006300614883423816
0.019700982727084315,0.008268662792772496
0.01473308643602056,0.0069671161447866226
0.018839732970325596,0.006903032328814396
0.022729124273122236,0.005115745516723003
0.021776828880561205,0.005595077234160306
0.015037711696566425,0.007497963652755013
0.015686129749218014,0.01126346638279141
0.01842225948518683,0.006009505035245444
0.018607200744383934,0.005973142991565039
0.020739554295471585,0.006041837137857553
0.01773363837348385,0.010331356387159985
0.017856278821287486,0.007425805414355002
0.014301375627883695,0.008085136348592314
0.017080520844284353,0.006853646950832348
0.01946730269568675,0.005515590222904931
0.019824604599891882,0.005060831093495977
0.01812779255175989,0.005627391263798742
0.01628550003419904,0.006194143597071156
0.019233363076949672,0.005479498425942642
0.018006853272770518,0.007222877306349851
0.019665926245693188,0.005823462650031974
0.017514381705904025,0.006555800252507904
0.02113730668541891,0.006548175873896223
0.01575195537607388,0.006016472015731189
0.018058024626846247,0.006766873287104791
0.019487492605547385,0.006163800849178558
0.01852261216107065,0.010252293780517174
0.019412284477063668,0.008218200933892361
0.017951404194235132,0.005851494560196291
0.017302608262926733,0.006150954561271904
0.017469857073379114,0.005387735120186865
0.016887150684779972,0.005018171869561883
0.018723945790120933,0.005876861352645424
0.02434941750845132,0.007465705013404822
0.017788696906515078,0.0059372198120655195
0.018662378992993167,0.006714168168503343
0.01477981374789028,0.009693308850237004
0.02008610273828193,0.009688351901834369
0.017011615037278105,0.009829069933530499
0.01588204152158501,0.006591441255373587
0.01949129021813034,0.0063022979958283765
0.018119271904803447,0.0058793151520522
0.016893050505264573,0.005440772028693308
0.020270002490588968,0.005146495134320528
0.017536868354609325,0.005608520808362383
0.01643236492757605,0.006766184080479021
0.01578384261473198,0.009899760390199575
0.019607555672082833,0.005280342819757866
0.019541952644111626,0.00703553872151097
0.015128177035638402,0.0071663526745479045
0.016700643824214878,0.0072897965392269
0.015921457032575748,0.00717451807675884
0.02264143706018451,0.006705317476964012
0.019391167740360427,0.005595861332880481
0.017644936328896743,0.005926564036876081
0.015539319128235363,0.005982912987421818
0.019030415352466523,0.006949084034065911
0.023373774762111887,0.00652587688194306
0.01823292044267899,0.005157575941830528
0.018525014483453672,0.007084493858013019
0.01963361176255185,0.007020189410365862
0.01540759976766548,0.008866276607999324
0.01547400213642891,0.006969447680394869
0.017825930567164305,0.005387076249619871
0.01857501254735261,0.007710627785860957
0.014865424625311818,0.0073196471728114165
0.013415039741804469,0.005073017747991959
0.01851452110598295,0.005971019300682667
0.015527811066486708,0.007066359812982426
