absent_player_id,absent_player_name,absent_baseline_usage,absence_game_id,season,dnp_reason,team_id,player_id,player_name,usage_percentage,tm_baseline_usage,n_control_games,delta_usage,minutes
100940,Diana Taurasi,0.2546875,1022100058,2021,DND - Injury/Illness,1611661317,1628915,Kia Nurse,0.262,0.1704375,16,0.09156250000000002,29.066666666666666
100940,Diana Taurasi,0.2546875,1022100058,2021,DND - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.136,0.13653333333333334,15,-0.0005333333333333301,20.15
100940,Diana Taurasi,0.2546875,1022100058,2021,DND - Injury/Illness,1611661317,1629488,Brianna Turner,0.103,0.1240625,16,-0.021062500000000012,18.383333333333333
100940,Diana Taurasi,0.2546875,1022100058,2021,DND - Injury/Illness,1611661317,1629501,Alanna Smith,0.095,0.1386923076923077,13,-0.0436923076923077,10.866666666666667
100940,Diana Taurasi,0.2546875,1022100058,2021,DND - Injury/Illness,1611661317,1630136,Megan Walker,0.15,0.18457142857142858,14,-0.034571428571428586,18.566666666666666
100940,Diana Taurasi,0.2546875,1022100064,2021,DND - Injury/Illness,1611661317,201913,Kia Vaughn,0.048,0.18033333333333335,12,-0.13233333333333336,6.566666666666666
100940,Diana Taurasi,0.2546875,1022100064,2021,DND - Injury/Illness,1611661317,203035,Shey Peddy,0.182,0.1279375,16,0.054062499999999986,8.016666666666667
100940,Diana Taurasi,0.2546875,1022100064,2021,DND - Injury/Illness,1611661317,203398,Brittney Griner,0.329,0.25093333333333334,15,0.07806666666666667,33.43333333333333
100940,Diana Taurasi,0.2546875,1022100064,2021,DND - Injury/Illness,1611661317,203400,Skylar Diggins-Smith,0.264,0.2499375,16,0.014062500000000006,36.43333333333333
100940,Diana Taurasi,0.2546875,1022100064,2021,DND - Injury/Illness,1611661317,1628915,Kia Nurse,0.261,0.1704375,16,0.09056250000000002,28.516666666666666
100940,Diana Taurasi,0.2546875,1022100064,2021,DND - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.1,0.13653333333333334,15,-0.036533333333333334,16.083333333333332
100940,Diana Taurasi,0.2546875,1022100064,2021,DND - Injury/Illness,1611661317,1629488,Brianna Turner,0.068,0.1240625,16,-0.0560625,35.88333333333333
100940,Diana Taurasi,0.2546875,1022100064,2021,DND - Injury/Illness,1611661317,1629501,Alanna Smith,0.1,0.1386923076923077,13,-0.03869230769230769,4.116666666666666
100940,Diana Taurasi,0.2546875,1022100064,2021,DND - Injury/Illness,1611661317,1630136,Megan Walker,0.149,0.18457142857142858,14,-0.03557142857142859,30.95
100940,Diana Taurasi,0.2546875,1022100112,2021,DND - Injury/Illness,1611661317,201913,Kia Vaughn,0.115,0.18033333333333335,12,-0.06533333333333334,11.5
100940,Diana Taurasi,0.2546875,1022100112,2021,DND - Injury/Illness,1611661317,203035,Shey Peddy,0.2,0.1279375,16,0.0720625,26.433333333333334
100940,Diana Taurasi,0.2546875,1022100112,2021,DND - Injury/Illness,1611661317,203398,Brittney Griner,0.355,0.25093333333333334,15,0.10406666666666664,34.083333333333336
100940,Diana Taurasi,0.2546875,1022100112,2021,DND - Injury/Illness,1611661317,203400,Skylar Diggins-Smith,0.229,0.2499375,16,-0.020937499999999998,35.916666666666664
100940,Diana Taurasi,0.2546875,1022100112,2021,DND - Injury/Illness,1611661317,1628915,Kia Nurse,0.234,0.1704375,16,0.06356250000000002,20.95
100940,Diana Taurasi,0.2546875,1022100112,2021,DND - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.139,0.13653333333333334,15,0.0024666666666666726,15.566666666666666
100940,Diana Taurasi,0.2546875,1022100112,2021,DND - Injury/Illness,1611661317,1629488,Brianna Turner,0.063,0.1240625,16,-0.061062500000000006,34.416666666666664
100940,Diana Taurasi,0.2546875,1022100112,2021,DND - Injury/Illness,1611661317,1630136,Megan Walker,0.125,0.18457142857142858,14,-0.05957142857142858,21.133333333333333
100940,Diana Taurasi,0.2546875,1022100118,2021,DND - Injury/Illness,1611661317,201913,Kia Vaughn,0.167,0.18033333333333335,12,-0.013333333333333336,10.75
100940,Diana Taurasi,0.2546875,1022100118,2021,DND - Injury/Illness,1611661317,203035,Shey Peddy,0.083,0.1279375,16,-0.044937500000000005,37.06666666666667
100940,Diana Taurasi,0.2546875,1022100118,2021,DND - Injury/Illness,1611661317,203398,Brittney Griner,0.268,0.25093333333333334,15,0.017066666666666674,37.36666666666667
100940,Diana Taurasi,0.2546875,1022100118,2021,DND - Injury/Illness,1611661317,203400,Skylar Diggins-Smith,0.235,0.2499375,16,-0.01493750000000002,36.56666666666667
100940,Diana Taurasi,0.2546875,1022100118,2021,DND - Injury/Illness,1611661317,1628915,Kia Nurse,0.259,0.1704375,16,0.08856250000000002,37.56666666666667
100940,Diana Taurasi,0.2546875,1022100118,2021,DND - Injury/Illness,1611661317,1629488,Brianna Turner,0.153,0.1240625,16,0.02893749999999999,31.883333333333333
100940,Diana Taurasi,0.2546875,1022100118,2021,DND - Injury/Illness,1611661317,1630136,Megan Walker,0.053,0.18457142857142858,14,-0.1315714285714286,8.8
100940,Diana Taurasi,0.2546875,1022100176,2021,DND - Injury/Illness,1611661317,201913,Kia Vaughn,0.125,0.18033333333333335,12,-0.055333333333333345,7.1
100940,Diana Taurasi,0.2546875,1022100176,2021,DND - Injury/Illness,1611661317,203035,Shey Peddy,0.161,0.1279375,16,0.033062499999999995,31.616666666666667
100940,Diana Taurasi,0.2546875,1022100176,2021,DND - Injury/Illness,1611661317,203398,Brittney Griner,0.297,0.25093333333333334,15,0.046066666666666645,38.05
100940,Diana Taurasi,0.2546875,1022100176,2021,DND - Injury/Illness,1611661317,203400,Skylar Diggins-Smith,0.171,0.2499375,16,-0.0789375,35.0
100940,Diana Taurasi,0.2546875,1022100176,2021,DND - Injury/Illness,1611661317,1628915,Kia Nurse,0.189,0.1704375,16,0.01856250000000001,26.9
100940,Diana Taurasi,0.2546875,1022100176,2021,DND - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.214,0.13653333333333334,15,0.07746666666666666,19.35
100940,Diana Taurasi,0.2546875,1022100176,2021,DND - Injury/Illness,1611661317,1629488,Brianna Turner,0.136,0.1240625,16,0.011937500000000004,34.68333333333333
100940,Diana Taurasi,0.2546875,1022100187,2021,NWT - Injury/Illness,1611661317,201913,Kia Vaughn,0.2,0.18033333333333335,12,0.019666666666666666,11.566666666666666
100940,Diana Taurasi,0.2546875,1022100187,2021,NWT - Injury/Illness,1611661317,203035,Shey Peddy,0.173,0.1279375,16,0.04506249999999998,34.75
100940,Diana Taurasi,0.2546875,1022100187,2021,NWT - Injury/Illness,1611661317,203398,Brittney Griner,0.244,0.25093333333333334,15,-0.006933333333333347,38.583333333333336
100940,Diana Taurasi,0.2546875,1022100187,2021,NWT - Injury/Illness,1611661317,203400,Skylar Diggins-Smith,0.177,0.2499375,16,-0.07293750000000002,36.0
100940,Diana Taurasi,0.2546875,1022100187,2021,NWT - Injury/Illness,1611661317,1628915,Kia Nurse,0.227,0.1704375,16,0.056562500000000016,27.883333333333333
100940,Diana Taurasi,0.2546875,1022100187,2021,NWT - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.147,0.13653333333333334,15,0.010466666666666652,14.95
100940,Diana Taurasi,0.2546875,1022100187,2021,NWT - Injury/Illness,1611661317,1629488,Brianna Turner,0.13,0.1240625,16,0.005937499999999998,29.85
100940,Diana Taurasi,0.2546875,1022100187,2021,NWT - Injury/Illness,1611661317,1630136,Megan Walker,0.0,0.18457142857142858,14,-0.18457142857142858,4.1
100940,Diana Taurasi,0.24967741935483873,1022200189,2022,DND - Injury/Illness,1611661317,203035,Shey Peddy,0.222,0.1473793103448276,29,0.0746206896551724,37.15
100940,Diana Taurasi,0.24967741935483873,1022200189,2022,DND - Injury/Illness,1611661317,203400,Skylar Diggins-Smith,0.349,0.27472413793103445,29,0.07427586206896553,29.266666666666666
100940,Diana Taurasi,0.24967741935483873,1022200189,2022,DND - Injury/Illness,1611661317,204334,Reshanda Gray,0.176,0.16863636363636364,11,0.00736363636363635,6.85
100940,Diana Taurasi,0.24967741935483873,1022200189,2022,DND - Injury/Illness,1611661317,1628287,Jennie Simms,0.085,0.12783333333333335,18,-0.04283333333333335,19.3
100940,Diana Taurasi,0.24967741935483873,1022200189,2022,DND - Injury/Illness,1611661317,1628890,Diamond DeShields,0.34,0.26432,25,0.07568000000000003,23.133333333333333
100940,Diana Taurasi,0.24967741935483873,1022200189,2022,DND - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.206,0.15986956521739132,23,0.04613043478260867,30.483333333333334
100940,Diana Taurasi,0.24967741935483873,1022200189,2022,DND - Injury/Illness,1611661317,1629484,Megan Gustafson,0.087,0.15282142857142858,28,-0.06582142857142859,17.966666666666665
100940,Diana Taurasi,0.24967741935483873,1022200189,2022,DND - Injury/Illness,1611661317,1629488,Brianna Turner,0.063,0.07196666666666666,30,-0.008966666666666664,30.633333333333333
100940,Diana Taurasi,0.24967741935483873,1022200189,2022,DND - Injury/Illness,1611661317,1631068,Sam Thomas,0.154,0.05425,20,0.09975,5.216666666666667
100940,Diana Taurasi,0.24967741935483873,1022200194,2022,DND - Injury/Illness,1611661317,203035,Shey Peddy,0.232,0.1473793103448276,29,0.08462068965517242,35.15
100940,Diana Taurasi,0.24967741935483873,1022200194,2022,DND - Injury/Illness,1611661317,204334,Reshanda Gray,0.059,0.16863636363636364,11,-0.10963636363636364,9.05
100940,Diana Taurasi,0.24967741935483873,1022200194,2022,DND - Injury/Illness,1611661317,1628287,Jennie Simms,0.151,0.12783333333333335,18,0.02316666666666664,31.183333333333334
100940,Diana Taurasi,0.24967741935483873,1022200194,2022,DND - Injury/Illness,1611661317,1628890,Diamond DeShields,0.338,0.26432,25,0.07368000000000002,33.75
100940,Diana Taurasi,0.24967741935483873,1022200194,2022,DND - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.278,0.15986956521739132,23,0.1181304347826087,33.93333333333333
100940,Diana Taurasi,0.24967741935483873,1022200194,2022,DND - Injury/Illness,1611661317,1629484,Megan Gustafson,0.111,0.15282142857142858,28,-0.04182142857142858,9.95
100940,Diana Taurasi,0.24967741935483873,1022200194,2022,DND - Injury/Illness,1611661317,1629488,Brianna Turner,0.046,0.07196666666666666,30,-0.025966666666666666,35.65
100940,Diana Taurasi,0.24967741935483873,1022200194,2022,DND - Injury/Illness,1611661317,1631068,Sam Thomas,0.103,0.05425,20,0.048749999999999995,11.333333333333334
100940,Diana Taurasi,0.24967741935483873,1022200204,2022,DND - Injury/Illness,1611661317,203035,Shey Peddy,0.233,0.1473793103448276,29,0.08562068965517242,34.55
100940,Diana Taurasi,0.24967741935483873,1022200204,2022,DND - Injury/Illness,1611661317,204334,Reshanda Gray,0.222,0.16863636363636364,11,0.05336363636363636,4.033333333333333
100940,Diana Taurasi,0.24967741935483873,1022200204,2022,DND - Injury/Illness,1611661317,1628287,Jennie Simms,0.131,0.12783333333333335,18,0.003166666666666651,28.266666666666666
100940,Diana Taurasi,0.24967741935483873,1022200204,2022,DND - Injury/Illness,1611661317,1628890,Diamond DeShields,0.271,0.26432,25,0.006680000000000019,32.333333333333336
100940,Diana Taurasi,0.24967741935483873,1022200204,2022,DND - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.213,0.15986956521739132,23,0.053130434782608676,38.2
100940,Diana Taurasi,0.24967741935483873,1022200204,2022,DND - Injury/Illness,1611661317,1629484,Megan Gustafson,0.343,0.15282142857142858,28,0.19017857142857145,17.233333333333334
100940,Diana Taurasi,0.24967741935483873,1022200204,2022,DND - Injury/Illness,1611661317,1629488,Brianna Turner,0.027,0.07196666666666666,30,-0.04496666666666667,34.36666666666667
100940,Diana Taurasi,0.24967741935483873,1022200204,2022,DND - Injury/Illness,1611661317,1631068,Sam Thomas,0.0,0.05425,20,-0.05425,1.2833333333333332
100940,Diana Taurasi,0.24967741935483873,1022200210,2022,DNP - Injury/Illness,1611661317,203035,Shey Peddy,0.244,0.1473793103448276,29,0.0966206896551724,36.916666666666664
100940,Diana Taurasi,0.24967741935483873,1022200210,2022,DNP - Injury/Illness,1611661317,204334,Reshanda Gray,0.25,0.16863636363636364,11,0.08136363636363636,1.8833333333333333
100940,Diana Taurasi,0.24967741935483873,1022200210,2022,DNP - Injury/Illness,1611661317,1628287,Jennie Simms,0.159,0.12783333333333335,18,0.031166666666666648,33.75
100940,Diana Taurasi,0.24967741935483873,1022200210,2022,DNP - Injury/Illness,1611661317,1628890,Diamond DeShields,0.373,0.26432,25,0.10868,32.083333333333336
100940,Diana Taurasi,0.24967741935483873,1022200210,2022,DNP - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.125,0.15986956521739132,23,-0.03486956521739132,34.8
100940,Diana Taurasi,0.24967741935483873,1022200210,2022,DNP - Injury/Illness,1611661317,1629484,Megan Gustafson,0.154,0.15282142857142858,28,0.0011785714285714177,15.866666666666667
100940,Diana Taurasi,0.24967741935483873,1022200210,2022,DNP - Injury/Illness,1611661317,1629488,Brianna Turner,0.077,0.07196666666666666,30,0.005033333333333334,33.266666666666666
100940,Diana Taurasi,0.24967741935483873,1022200214,2022,DND - Injury/Illness,1611661317,203035,Shey Peddy,0.205,0.1473793103448276,29,0.05762068965517239,21.05
100940,Diana Taurasi,0.24967741935483873,1022200214,2022,DND - Injury/Illness,1611661317,204334,Reshanda Gray,0.163,0.16863636363636364,11,-0.005636363636363634,17.483333333333334
100940,Diana Taurasi,0.24967741935483873,1022200214,2022,DND - Injury/Illness,1611661317,1628287,Jennie Simms,0.167,0.12783333333333335,18,0.039166666666666655,34.78333333333333
100940,Diana Taurasi,0.24967741935483873,1022200214,2022,DND - Injury/Illness,1611661317,1628890,Diamond DeShields,0.472,0.26432,25,0.20767999999999998,16.7
100940,Diana Taurasi,0.24967741935483873,1022200214,2022,DND - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.098,0.15986956521739132,23,-0.061869565217391315,18.3
100940,Diana Taurasi,0.24967741935483873,1022200214,2022,DND - Injury/Illness,1611661317,1629484,Megan Gustafson,0.217,0.15282142857142858,28,0.06417857142857142,26.233333333333334
100940,Diana Taurasi,0.24967741935483873,1022200214,2022,DND - Injury/Illness,1611661317,1629488,Brianna Turner,0.021,0.07196666666666666,30,-0.05096666666666666,22.516666666666666
100940,Diana Taurasi,0.24967741935483873,1022200214,2022,DND - Injury/Illness,1611661317,1631068,Sam Thomas,0.185,0.05425,20,0.13075,11.683333333333334
100940,Diana Taurasi,0.27003846153846156,1022300062,2023,DND - Injury/Illness,1611661317,203035,Shey Peddy,0.178,0.13616666666666666,12,0.041833333333333333,19.3
100940,Diana Taurasi,0.27003846153846156,1022300062,2023,DND - Injury/Illness,1611661317,1627669,Moriah Jefferson,0.213,0.19260000000000002,25,0.020399999999999974,28.5
100940,Diana Taurasi,0.27003846153846156,1022300062,2023,DND - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.254,0.1710909090909091,22,0.0829090909090909,31.183333333333334
100940,Diana Taurasi,0.27003846153846156,1022300062,2023,DND - Injury/Illness,1611661317,1629484,Megan Gustafson,0.167,0.1802,20,-0.01319999999999999,22.15
100940,Diana Taurasi,0.27003846153846156,1022300062,2023,DND - Injury/Illness,1611661317,1629488,Brianna Turner,0.068,0.07357692307692308,26,-0.0055769230769230765,33.666666666666664
100940,Diana Taurasi,0.27003846153846156,1022300062,2023,DND - Injury/Illness,1611661317,1630134,Sug Sutton,0.239,0.18053846153846154,26,0.058461538461538454,32.06666666666667
100940,Diana Taurasi,0.27003846153846156,1022300062,2023,DND - Injury/Illness,1611661317,1630446,Michaela Onyenwere,0.214,0.20496153846153845,26,0.00903846153846155,11.883333333333333
100940,Diana Taurasi,0.27003846153846156,1022300062,2023,DND - Injury/Illness,1611661317,1631091,Evina Westbrook,0.0,0.16833333333333333,6,-0.16833333333333333,5.033333333333333
100940,Diana Taurasi,0.27003846153846156,1022300062,2023,DND - Injury/Illness,1611661317,1641690,Kadi Sissoko,0.206,0.09257692307692308,26,0.1134230769230769,16.216666666666665
100940,Diana Taurasi,0.27003846153846156,1022300106,2023,DND - Rest,1611661317,203035,Shey Peddy,0.171,0.13616666666666666,12,0.034833333333333355,18.066666666666666
100940,Diana Taurasi,0.27003846153846156,1022300106,2023,DND - Rest,1611661317,203398,Brittney Griner,0.25,0.2798095238095238,21,-0.029809523809523786,24.916666666666668
100940,Diana Taurasi,0.27003846153846156,1022300106,2023,DND - Rest,1611661317,1627669,Moriah Jefferson,0.325,0.19260000000000002,25,0.1324,17.6
100940,Diana Taurasi,0.27003846153846156,1022300106,2023,DND - Rest,1611661317,1628287,Jennie Simms,0.0,0.146,5,-0.146,1.3
100940,Diana Taurasi,0.27003846153846156,1022300106,2023,DND - Rest,1611661317,1629482,Sophie Cunningham,0.147,0.1710909090909091,22,-0.024090909090909107,30.083333333333332
100940,Diana Taurasi,0.27003846153846156,1022300106,2023,DND - Rest,1611661317,1629484,Megan Gustafson,0.139,0.1802,20,-0.04119999999999999,15.083333333333334
100940,Diana Taurasi,0.27003846153846156,1022300106,2023,DND - Rest,1611661317,1629488,Brianna Turner,0.045,0.07357692307692308,26,-0.028576923076923083,32.35
100940,Diana Taurasi,0.27003846153846156,1022300106,2023,DND - Rest,1611661317,1630134,Sug Sutton,0.186,0.18053846153846154,26,0.005461538461538462,25.95
100940,Diana Taurasi,0.27003846153846156,1022300106,2023,DND - Rest,1611661317,1630446,Michaela Onyenwere,0.306,0.20496153846153845,26,0.10103846153846155,32.016666666666666
100940,Diana Taurasi,0.27003846153846156,1022300106,2023,DND - Rest,1611661317,1641690,Kadi Sissoko,0.167,0.09257692307692308,26,0.07442307692307693,2.6333333333333333
100940,Diana Taurasi,0.27003846153846156,1022300126,2023,DND - Injury/Illness,1611661317,203035,Shey Peddy,0.277,0.13616666666666666,12,0.14083333333333337,21.383333333333333
100940,Diana Taurasi,0.27003846153846156,1022300126,2023,DND - Injury/Illness,1611661317,203398,Brittney Griner,0.18,0.2798095238095238,21,-0.09980952380952379,27.0
100940,Diana Taurasi,0.27003846153846156,1022300126,2023,DND - Injury/Illness,1611661317,1627669,Moriah Jefferson,0.175,0.19260000000000002,25,-0.017600000000000032,27.55
100940,Diana Taurasi,0.27003846153846156,1022300126,2023,DND - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.127,0.1710909090909091,22,-0.0440909090909091,29.3
100940,Diana Taurasi,0.27003846153846156,1022300126,2023,DND - Injury/Illness,1611661317,1629484,Megan Gustafson,0.407,0.1802,20,0.22679999999999997,11.616666666666667
100940,Diana Taurasi,0.27003846153846156,1022300126,2023,DND - Injury/Illness,1611661317,1629488,Brianna Turner,0.079,0.07357692307692308,26,0.005423076923076919,27.3
100940,Diana Taurasi,0.27003846153846156,1022300126,2023,DND - Injury/Illness,1611661317,1630134,Sug Sutton,0.309,0.18053846153846154,26,0.12846153846153846,25.166666666666668
100940,Diana Taurasi,0.27003846153846156,1022300126,2023,DND - Injury/Illness,1611661317,1630446,Michaela Onyenwere,0.263,0.20496153846153845,26,0.058038461538461567,16.6
100940,Diana Taurasi,0.27003846153846156,1022300126,2023,DND - Injury/Illness,1611661317,1641690,Kadi Sissoko,0.071,0.09257692307692308,26,-0.02157692307692309,12.7
100940,Diana Taurasi,0.27003846153846156,1022300126,2023,DND - Injury/Illness,1611661317,1641700,Liz Dixon,0.0,0.09833333333333333,6,-0.09833333333333333,1.3833333333333333
100940,Diana Taurasi,0.27003846153846156,1022300197,2023,NWT - Injury/Illness,1611661317,1627669,Moriah Jefferson,0.2,0.19260000000000002,25,0.00739999999999999,25.416666666666668
100940,Diana Taurasi,0.27003846153846156,1022300197,2023,NWT - Injury/Illness,1611661317,1629482,Sophie Cunningham,0.206,0.1710909090909091,22,0.03490909090909089,32.333333333333336
100940,Diana Taurasi,0.27003846153846156,1022300197,2023,NWT - Injury/Illness,1611661317,1629484,Megan Gustafson,0.232,0.1802,20,0.05180000000000001,25.316666666666666
100940,Diana Taurasi,0.27003846153846156,1022300197,2023,NWT - Injury/Illness,1611661317,1629488,Brianna Turner,0.049,0.07357692307692308,26,-0.02457692307692308,29.266666666666666
100940,Diana Taurasi,0.27003846153846156,1022300197,2023,NWT - Injury/Illness,1611661317,1630134,Sug Sutton,0.148,0.18053846153846154,26,-0.032538461538461544,29.55
100940,Diana Taurasi,0.27003846153846156,1022300197,2023,NWT - Injury/Illness,1611661317,1630446,Michaela Onyenwere,0.359,0.20496153846153845,26,0.15403846153846154,18.383333333333333
100940,Diana Taurasi,0.27003846153846156,1022300197,2023,NWT - Injury/Illness,1611661317,1641690,Kadi Sissoko,0.074,0.09257692307692308,26,-0.018576923076923088,11.966666666666667
100940,Diana Taurasi,0.27003846153846156,1022300197,2023,NWT - Injury/Illness,1611661317,1641700,Liz Dixon,0.226,0.09833333333333333,6,0.12766666666666668,13.833333333333334
100940,Diana Taurasi,0.27003846153846156,1022300207,2023,DND - Injury/Illness,1611661317,203398,Brittney Griner,0.311,0.2798095238095238,21,0.031190476190476213,29.0
100940,Diana Taurasi,0.27003846153846156,1022300207,2023,DND - Injury/Illness,1611661317,1627669,Moriah Jefferson,0.364,0.19260000000000002,25,0.17139999999999997,26.233333333333334
