cluster_perm_dR2_M,naive_row_perm_dR2_M
6.0685717745455097e-05,0.00019017643670537465
2.0818267404230133e-05,9.033103058363607e-07
1.821098918791031e-06,0.00019027237115221474
5.684549637050551e-06,1.3365352426021537e-05
5.771584547668763e-05,8.332799542824322e-08
1.5712964259898653e-06,0.00013464086468183807
2.8736500168872598e-05,1.874537009890235e-05
1.7511532584285635e-05,5.68524750502282e-05
2.5666133661653956e-06,9.069904849753896e-05
8.137105043186357e-06,1.687027772000734e-05
4.059787307666712e-08,6.240380928746538e-06
8.330714109104937e-07,0.0003440858378678787
0.00011158589039506727,0.00011984309304390617
9.811010858046695e-05,2.8884957656207552e-05
7.01938273609094e-05,2.6664150258128355e-06
0.00016695314354105945,1.0745692717753552e-05
0.00029375400650203623,7.791847518540762e-05
2.3743315369186938e-05,7.129652604196493e-05
8.652307726687676e-05,0.00025114254206093877
7.473096828616888e-05,2.0784261115938726e-05
5.343160946021171e-06,9.917362527342103e-06
4.204946451808238e-07,2.3841833829812365e-06
0.00017824822993314313,0.00015182027606821648
2.1640458776718e-06,0.00018144244406168063
8.313694105855324e-05,1.1765341342521052e-06
2.8427249135816385e-05,6.085272109192048e-05
7.578776617986544e-05,6.817914714394473e-06
1.6697678461630148e-06,3.082369089760883e-05
0.00014947627556876256,2.7787728370225457e-07
4.5390947860491514e-06,3.8640198337783445e-06
1.1956241838046768e-05,0.00017291151306558103
0.00011961719671915597,0.00014009153398110546
7.059881275372606e-10,7.848741214737869e-06
3.307587056502523e-05,9.32998467031878e-06
0.00010905259830414027,3.959446399010208e-05
8.049513183883587e-07,1.610899160029694e-05
1.5939364512545811e-07,0.00010290980448063157
0.0002593573437753963,0.000284420595320537
0.00010790759213366874,0.00012461020832267138
6.566083779994516e-05,1.7958701503535304e-05
6.144944120661161e-05,4.922625479956387e-05
1.0075686187555465e-05,3.515755381621149e-08
0.0001661057286057066,6.844400289419696e-07
7.206532423864928e-05,5.4160867929507524e-05
0.0002524358964084159,5.611365741049704e-05
1.6806423825488083e-05,0.00017684600394107604
5.694001078194059e-05,8.152130576488732e-05
0.00010799831644042721,4.170032574895546e-06
0.00021927906048900667,6.915544687855966e-06
1.5895215828718084e-06,3.3117263247658637e-06
4.592988798606618e-05,1.2140580710212976e-06
8.086684868624222e-05,6.917492159344229e-05
4.403331971469521e-05,8.18860940729044e-07
2.3594317721746375e-05,2.424769833255315e-05
2.8422725237489888e-05,7.576194345374449e-06
0.00013701279048253763,4.347392490326211e-06
3.089833949488299e-05,6.281844834396283e-07
8.734966145692053e-05,8.17667906881122e-05
1.2594519957191481e-06,1.9502887352454679e-07
2.1126208105280798e-05,7.607825310843558e-06
1.802855496163408e-05,2.562736835385779e-05
2.2521084403047617e-06,5.862257444354438e-06
1.5390056517126103e-05,5.313913874352702e-06
1.3970287085853843e-06,4.9208493217981795e-06
5.4883870975771556e-05,3.44805964436357e-05
3.927366856455415e-05,9.411625764430575e-06
1.7294370954893761e-06,6.157445249708974e-05
1.424793554981913e-07,5.7632355339263656e-05
4.089360149245307e-05,1.1660253834486039e-05
5.800536972116083e-07,5.714398906889078e-05
1.6231390169904e-05,1.627462430287825e-06
6.23620643962973e-05,3.687214801114131e-05
2.4019724261981174e-06,1.3586740360727244e-05
8.079061726863823e-07,1.777426758729081e-05
7.230118340168384e-06,0.00012700211902674205
0.0001473374621232337,3.845060573033809e-05
9.540411276257304e-05,5.714861571995071e-06
1.848510441370956e-05,0.00010543972541632405
4.7853647227627474e-05,0.00023598719943429834
2.3260406280144487e-05,9.171161291332799e-05
2.3064973256637217e-05,5.767056702261695e-05
4.1090637437406054e-06,7.4816635508147635e-06
3.891573624369737e-06,1.4132180489479961e-05
6.318838430185907e-06,1.2141193035421062e-09
7.471076420106316e-07,5.353192084952342e-07
0.0004939593211571604,7.3073935637768505e-06
0.00018392383665609042,1.5172956424097114e-07
1.6096605474776304e-06,8.8339953011256e-05
5.678039817336246e-05,2.165488807366347e-06
1.8871516016992935e-05,5.857001139993948e-07
2.194363572189486e-06,9.252301715179102e-05
0.00032183070337182113,6.185127824331589e-07
