cluster_perm_dR2_M,naive_row_perm_dR2_M
1.4741914516293048e-06,8.590389488454012e-06
1.928932192356414e-06,7.82488637734988e-06
0.00015520777046134493,3.252399070658332e-05
0.00026126509316714105,0.00017000820360151938
1.2185771763224467e-05,6.975690873082338e-07
1.1772044201581108e-06,1.647824566253659e-05
1.5801269036785713e-07,3.2273127940503455e-07
9.915542072900294e-06,8.098279273807109e-05
6.874880581303831e-05,3.25319149830969e-07
7.687699176750517e-05,2.451008685971964e-06
2.3436609088510775e-05,6.6142576087807584e-06
3.7662373432563233e-06,1.4876047061509915e-06
3.008783741215818e-06,7.301304094633425e-05
5.7186844102724944e-05,2.5046956591308387e-05
1.5390851602300136e-05,0.0001775206307679379
0.0001260753944797684,1.0239139479916394e-06
7.821233894380298e-07,3.635696413072988e-06
4.2571901984791114e-05,9.259624724012368e-05
6.483799000522367e-06,0.00021061843329967786
7.58385617341761e-05,4.640269409568767e-05
1.3911754261969938e-07,1.0671611010226337e-05
0.0001182003705012164,3.8199544689586036e-05
9.818463524934798e-05,2.7210577420765518e-05
1.7929280677993265e-05,1.1825031042009449e-05
2.469706870185729e-05,0.00015264803174839508
5.177255470727535e-06,1.4212033513079153e-05
3.2808089660841037e-06,3.5886983824403948e-06
1.5453050951441518e-05,2.194555260654365e-05
7.51623772866472e-05,7.926311239667152e-05
7.623960839263244e-05,7.769620841092662e-07
6.078701348016234e-07,0.00016424620407448222
2.52654221991615e-05,7.444464226384067e-05
3.4539377296163127e-06,7.337604749758879e-07
1.408651044987771e-05,3.1699910454181667e-07
3.803820247549778e-05,5.181878801763471e-05
1.623770722824473e-05,2.518165536036752e-05
4.570004170663778e-06,0.00018089314448992602
7.997461168441139e-05,8.226607462262662e-05
4.920797999509301e-09,3.421407795621888e-07
3.2618992185402e-09,6.26544916198696e-05
3.434796642490082e-05,4.522548016718934e-05
3.357616411696194e-05,2.488941874287815e-05
8.626785779354296e-05,2.9741933972967816e-06
7.112277713995491e-05,3.3562384039618826e-05
0.00013808817763692977,3.267508064520843e-05
0.0003632086288991514,1.449167712863509e-05
4.143599896852715e-06,1.7787462800526613e-07
3.720001807922327e-05,6.31577020946967e-06
1.6108122509597118e-05,7.740433506079035e-06
7.643534501080424e-05,0.00012069473179202924
4.068645783343021e-05,1.1183026864263116e-06
3.299678025845108e-05,0.0001244627494821859
1.4003766415696767e-05,2.571027880483817e-05
6.111718701765691e-08,7.433165595115162e-06
1.2693483860790085e-05,2.3966626567577516e-05
0.00010779302573147812,0.00013822986753322356
5.12702712637272e-06,0.00012429242900896583
2.2384529221506375e-08,1.984564589258307e-05
1.5219222827657197e-05,0.00015182475989085554
2.0539765710776243e-05,0.00017990112796657632
0.00018410017904123017,8.655568385133426e-05
1.2612777054572177e-05,0.00010182242823634728
2.3728201992768046e-05,4.109766693822059e-05
2.0276386761502474e-05,0.0003130987367476871
2.5294088818462332e-05,0.00012533292060602086
0.00010483845940736186,4.308904712848683e-07
3.34768857842552e-05,6.678483460409906e-06
0.00013747193083770803,9.764603405125316e-06
5.560559922284319e-05,1.650638766158272e-05
0.00012152254430313527,9.810251432364006e-05
2.7474412189921855e-05,0.00016178012898252666
3.475956084994286e-05,2.1206602486084925e-06
5.935898077862625e-06,4.3421615706891e-07
0.00027503001689031115,2.7064122183916525e-06
1.2503747877737322e-06,1.3304539658114442e-05
0.00023703398994260051,0.0001611105974520913
0.00016515119528311966,1.7960792061255584e-05
6.288252638066654e-06,1.796788877648198e-07
0.00010778577499931791,2.4045353680759526e-05
1.2249395747160055e-06,1.7731747439227844e-05
1.6306650846697452e-05,5.866377246488266e-07
2.2083687469645296e-05,9.336913489060682e-06
7.993497918370601e-05,1.0173904436845306e-05
1.2884184960326725e-05,7.853074111482174e-06
2.8974183341031563e-05,0.00019211190030023195
3.8267193506177e-06,9.078223724659189e-06
0.0001974096506193479,7.139926998914791e-05
2.1109853612547394e-05,0.0001222924342194785
0.0005640907392532647,0.00022955437184227123
0.00014186903727346235,6.534123936992376e-06
2.1984940777534585e-05,6.931756781094557e-05
0.0001413627308201113,3.905614906287011e-06
3.339336263423685e-05,8.03105732708636e-05
6.184112786057536e-05,1.800170727401465e-05
1.024878761234954e-05,3.8125192758616704e-05
1.339909737914728e-05,8.732732639484605e-05
1.4086020236219549e-05,1.7238776474513856e-06
0.00035924851543597694,0.00019662270277230614
1.4044926795641769e-05,1.3072830209734465e-05
6.68784104525828e-06,4.3039511409140295e-05
4.1997001683841486e-05,6.815789921164619e-07
2.9991926116695676e-05,0.0001966406789254273
1.8356699243021733e-06,1.6579234936054086e-05
1.896209479408426e-05,0.0001403075356371556
3.226148022089244e-05,7.982369358138563e-05
4.0995073982587136e-05,9.976542450564409e-06
4.247385864637727e-05,1.4279179588179888e-05
7.476019439908431e-05,9.872678765788151e-05
1.2221827111450089e-05,0.00011903307063491785
0.00021130121025873146,1.9806041103239952e-05
0.0001221793857808552,0.00020569961332684956
6.7689593115041e-05,1.0144426051051164e-05
1.0772367009883236e-05,1.1631373818734933e-05
7.12840749007314e-06,5.676893158462446e-05
0.00011049789100354203,4.8813901282307014e-05
1.4378933628067637e-05,3.911592191212653e-06
1.995027735283873e-08,2.96439061901376e-06
1.6995305602079123e-05,0.0001724611968898421
6.89763940915649e-05,1.2190706577026544e-06
4.0041629734822846e-05,5.8428656454506554e-05
0.0002202792241897482,2.8904629946687295e-05
4.917527248934168e-05,5.196971689251742e-05
0.00023793276614890297,1.3533906854915722e-07
7.400910230211039e-06,3.35920681306702e-05
2.0683538088341813e-05,0.0002122313124530228
4.469093740924595e-05,8.339239482717883e-06
7.904373720381189e-06,2.1643146984624604e-06
2.4711855301518952e-05,0.00018203949427513655
5.447615303054065e-06,0.000329711090875524
7.130157910009554e-05,3.5356051288190646e-05
9.572971391960295e-06,3.3919200317507446e-05
1.0734987826876435e-05,8.029975782763256e-06
3.657331332660323e-05,7.189397467985654e-05
5.195123615585651e-07,1.668905606000037e-05
8.771790128191698e-09,0.00011487959290049047
