cluster_perm_dR2_M,naive_row_perm_dR2_M
7.897562773197441e-05,3.909025286552971e-05
9.906883553819712e-05,2.3104331124673968e-06
1.0544957133318667e-06,1.2949733760206662e-05
0.000178009011782261,7.939069760933802e-06
0.00025327589660775545,4.8205343106961845e-05
7.578707043544769e-05,1.1220943155741831e-05
2.3947781553584653e-05,1.9936899391895826e-07
0.00017615599126053464,4.7079197023156146e-05
0.00035357840429664066,0.00010117593914933228
8.464421239143308e-05,3.5140495749377976e-05
7.041876511768972e-05,9.813554756649573e-06
5.339633791657989e-05,1.154548552118368e-05
8.574341276147014e-06,0.00010656767315309647
3.87504946024912e-06,2.768417874855463e-06
4.8738777996988484e-06,1.9474972808946818e-05
4.046548198359316e-07,1.6942072304688148e-05
5.493850248842542e-05,0.00011049977549775933
3.7650904215646297e-06,6.924283957729913e-06
0.0003132190164105637,1.0997102331559737e-05
0.00015418195720405824,5.297922648618959e-06
4.0233857140033205e-05,4.241383742824292e-05
0.00028640280141357824,1.035955226481348e-05
1.4586805812696028e-05,0.00012230650855638516
4.0939639411999994e-05,1.063353205577171e-06
8.774394038036436e-05,0.0002725456080842705
4.1286054851178643e-05,0.0001315096425990415
0.00017467899738524904,1.7975860133022895e-05
6.493501926016286e-06,5.027806304974779e-07
2.2882206647841544e-05,1.2554461379292836e-05
1.9586555225143675e-05,4.042690270566716e-06
0.0005424170831163532,3.431270070606546e-08
0.00017048790747737301,1.8496981431502203e-05
1.4826828281319281e-06,0.0002025453292939797
5.812416124349763e-05,0.00011220221020153602
0.0001651494582153776,7.207246232007168e-05
1.3047372427662544e-05,3.211290291903399e-05
0.0001185506561352971,0.000101584413915411
4.483428349700184e-05,1.1279261768691712e-05
0.00016158927949869788,0.00018555135787288538
0.0002340000936524198,3.1587709081870724e-07
6.547523641484569e-05,0.00010796723383341446
2.0000686371477342e-05,9.387243154229663e-06
4.282540998550394e-05,4.2893873789858575e-05
1.3922710184839655e-06,0.00011805788636510432
