family,zone,metric,null_level,draw,value
selection,Restricted Area,beta,cluster_opp_team_season,113,-0.09832538511260808
selection,Restricted Area,beta,cluster_opp_team_season,114,0.09992811731419005
selection,Restricted Area,beta,cluster_opp_team_season,115,0.08121297189394874
selection,Restricted Area,beta,cluster_opp_team_season,116,0.043607601065759324
selection,Restricted Area,beta,cluster_opp_team_season,117,-0.278097779790647
selection,Restricted Area,beta,cluster_opp_team_season,118,0.20272102859726832
selection,Restricted Area,beta,cluster_opp_team_season,119,0.17260548035888612
selection,Restricted Area,beta,cluster_opp_team_season,120,0.05657102941759735
selection,Restricted Area,beta,cluster_opp_team_season,121,-0.17052499844668226
selection,Restricted Area,beta,cluster_opp_team_season,122,0.02548239319609672
selection,Restricted Area,beta,cluster_opp_team_season,123,-0.02693801837443239
selection,Restricted Area,beta,cluster_opp_team_season,124,-0.030672928306294905
selection,Restricted Area,beta,cluster_opp_team_season,125,-0.03186214474488277
selection,Restricted Area,beta,cluster_opp_team_season,126,0.15041322273342572
selection,Restricted Area,beta,cluster_opp_team_season,127,-0.2080414944273437
selection,Restricted Area,beta,cluster_opp_team_season,128,-0.1555612709207613
selection,Restricted Area,beta,cluster_opp_team_season,129,0.079776715311037
selection,Restricted Area,beta,cluster_opp_team_season,130,-0.08301114468859841
selection,Restricted Area,beta,cluster_opp_team_season,131,0.12108407826759846
selection,Restricted Area,beta,cluster_opp_team_season,132,0.05892655686855662
selection,Restricted Area,beta,cluster_opp_team_season,133,0.08320752002724058
selection,Restricted Area,beta,cluster_opp_team_season,134,-0.02731831572891193
selection,Restricted Area,beta,cluster_opp_team_season,135,0.02806316324292841
selection,Restricted Area,beta,cluster_opp_team_season,136,0.1619391120882274
selection,Restricted Area,beta,cluster_opp_team_season,137,0.1274048412204655
selection,Restricted Area,beta,cluster_opp_team_season,138,-0.24586260175597224
selection,Restricted Area,beta,cluster_opp_team_season,139,0.35362711859851903
selection,Restricted Area,beta,cluster_opp_team_season,140,-0.07576954874536311
selection,Restricted Area,beta,cluster_opp_team_season,141,0.013189757438756895
selection,Restricted Area,beta,cluster_opp_team_season,142,0.21915840727469338
selection,Restricted Area,beta,cluster_opp_team_season,143,-0.04678860449149439
selection,Restricted Area,beta,cluster_opp_team_season,144,-0.21549193582435122
selection,Restricted Area,beta,cluster_opp_team_season,145,-0.04274583979801691
selection,Restricted Area,beta,cluster_opp_team_season,146,0.07932681467673763
selection,Restricted Area,beta,cluster_opp_team_season,147,0.3078760418543983
selection,Restricted Area,beta,cluster_opp_team_season,148,0.055868328743638375
selection,Restricted Area,beta,cluster_opp_team_season,149,0.22687573388137905
selection,Restricted Area,beta,cluster_opp_team_season,150,0.08036126186903578
selection,Restricted Area,beta,cluster_opp_team_season,151,0.010029972895053925
selection,Restricted Area,beta,cluster_opp_team_season,152,0.018065509575388234
selection,Restricted Area,beta,cluster_opp_team_season,153,0.21304770218595515
selection,Restricted Area,beta,cluster_opp_team_season,154,-0.048914385457304074
selection,Restricted Area,beta,cluster_opp_team_season,155,0.04417920610765235
selection,Restricted Area,beta,cluster_opp_team_season,156,-0.08370019393870824
selection,Restricted Area,beta,cluster_opp_team_season,157,0.08287014445020119
selection,Restricted Area,beta,cluster_opp_team_season,158,-0.03832863518274677
selection,Restricted Area,beta,cluster_opp_team_season,159,-0.23932460892916496
selection,Restricted Area,beta,cluster_opp_team_season,160,-0.14429731412607247
selection,Restricted Area,beta,cluster_opp_team_season,161,0.12204295436401168
selection,Restricted Area,beta,cluster_opp_team_season,162,-0.22309463205533364
selection,Restricted Area,beta,cluster_opp_team_season,163,0.0571338379793593
selection,Restricted Area,beta,cluster_opp_team_season,164,-0.051476217198739675
selection,Restricted Area,beta,cluster_opp_team_season,165,-0.04742435359926708
selection,Restricted Area,beta,cluster_opp_team_season,166,0.046493382254748535
selection,Restricted Area,beta,cluster_opp_team_season,167,-0.060059709520429154
selection,Restricted Area,beta,cluster_opp_team_season,168,0.14977694138843314
selection,Restricted Area,beta,cluster_opp_team_season,169,0.02586039609070499
selection,Restricted Area,beta,cluster_opp_team_season,170,-0.10120284457243536
selection,Restricted Area,beta,cluster_opp_team_season,171,-0.249782490375639
selection,Restricted Area,beta,cluster_opp_team_season,172,-0.06286401496240981
selection,Restricted Area,beta,cluster_opp_team_season,173,0.4007164613777311
selection,Restricted Area,beta,cluster_opp_team_season,174,0.02245890355355524
selection,Restricted Area,beta,cluster_opp_team_season,175,-0.15397474594156055
selection,Restricted Area,beta,cluster_opp_team_season,176,0.02244908947125599
selection,Restricted Area,beta,cluster_opp_team_season,177,0.07739427198455853
selection,Restricted Area,beta,cluster_opp_team_season,178,-0.033578650676344864
selection,Restricted Area,beta,cluster_opp_team_season,179,0.01275441513067492
selection,Restricted Area,beta,cluster_opp_team_season,180,-0.2207310683278797
selection,Restricted Area,beta,cluster_opp_team_season,181,0.33724756949161855
selection,Restricted Area,beta,cluster_opp_team_season,182,-0.2057817668898718
selection,Restricted Area,beta,cluster_opp_team_season,183,0.134715282953818
selection,Restricted Area,beta,cluster_opp_team_season,184,0.13105102864679857
selection,Restricted Area,beta,cluster_opp_team_season,185,0.13112014411224646
selection,Restricted Area,beta,cluster_opp_team_season,186,-0.0759033824505465
selection,Restricted Area,beta,cluster_opp_team_season,187,-0.034283565456979546
selection,Restricted Area,beta,cluster_opp_team_season,188,-0.12177412422942617
selection,Restricted Area,beta,cluster_opp_team_season,189,0.026827549907281468
selection,Restricted Area,beta,cluster_opp_team_season,190,0.11091088577626286
selection,Restricted Area,beta,cluster_opp_team_season,191,-0.06308937291505334
selection,Restricted Area,beta,cluster_opp_team_season,192,-0.0722209274772091
selection,Restricted Area,beta,cluster_opp_team_season,193,-0.0066346053502123635
selection,Restricted Area,beta,cluster_opp_team_season,194,0.261328036534124
selection,Restricted Area,beta,cluster_opp_team_season,195,-0.12053056560302076
selection,Restricted Area,beta,cluster_opp_team_season,196,0.1133598010223924
selection,Restricted Area,beta,cluster_opp_team_season,197,-0.229585465101985
selection,Restricted Area,beta,cluster_opp_team_season,198,-0.0399319889003883
selection,Restricted Area,beta,cluster_opp_team_season,199,-0.14111372103559144
selection,Restricted Area,beta,cluster_opp_team_season,200,0.01064749343448227
selection,Restricted Area,beta,cluster_opp_team_season,201,0.2962838232398983
selection,Restricted Area,beta,cluster_opp_team_season,202,0.027941813180115682
selection,Restricted Area,beta,cluster_opp_team_season,203,0.2586211889633458
selection,Restricted Area,beta,cluster_opp_team_season,204,0.06739540254005182
selection,Restricted Area,beta,cluster_opp_team_season,205,-0.061187941146652464
selection,Restricted Area,beta,cluster_opp_team_season,206,-0.1361850589764922
selection,Restricted Area,beta,cluster_opp_team_season,207,0.054283921715506556
selection,Restricted Area,beta,cluster_opp_team_season,208,0.010678680454184493
selection,Restricted Area,beta,cluster_opp_team_season,209,0.10626230501362803
selection,Restricted Area,beta,cluster_opp_team_season,210,0.056690381465409646
selection,Restricted Area,beta,cluster_opp_team_season,211,0.28604829774463253
selection,Restricted Area,beta,cluster_opp_team_season,212,0.07052744878323947
selection,Restricted Area,beta,cluster_opp_team_season,213,-0.3057834644622561
selection,Restricted Area,beta,cluster_opp_team_season,214,-0.04034910004117457
selection,Restricted Area,beta,cluster_opp_team_season,215,0.02275058489750438
selection,Restricted Area,beta,cluster_opp_team_season,216,0.20614579232106695
selection,Restricted Area,beta,cluster_opp_team_season,217,0.05043499824809674
selection,Restricted Area,beta,cluster_opp_team_season,218,0.25411278823366296
selection,Restricted Area,beta,cluster_opp_team_season,219,0.07468102330748798
selection,Restricted Area,beta,cluster_opp_team_season,220,-0.049320934712764684
selection,Restricted Area,beta,cluster_opp_team_season,221,-0.02520452278282239
selection,Restricted Area,beta,cluster_opp_team_season,222,0.08177464038207824
selection,Restricted Area,beta,cluster_opp_team_season,223,0.002789217027397745
selection,Restricted Area,beta,cluster_opp_team_season,224,0.18711019400189524
selection,Restricted Area,beta,cluster_opp_team_season,225,-0.30859447994217487
selection,Restricted Area,beta,cluster_opp_team_season,226,-0.15552733745349923
selection,Restricted Area,beta,cluster_opp_team_season,227,0.08300730755181339
selection,Restricted Area,beta,cluster_opp_team_season,228,-0.00990235537545367
selection,Restricted Area,beta,cluster_opp_team_season,229,0.054397746145350825
selection,Restricted Area,beta,cluster_opp_team_season,230,-0.040104691280956
selection,Restricted Area,beta,cluster_opp_team_season,231,0.16608101535299336
selection,Restricted Area,beta,cluster_opp_team_season,232,-0.03018861842001703
selection,Restricted Area,beta,cluster_opp_team_season,233,-0.12802881247504863
selection,Restricted Area,beta,cluster_opp_team_season,234,0.009436353723624523
selection,Restricted Area,beta,cluster_opp_team_season,235,0.017951714928463015
selection,Restricted Area,beta,cluster_opp_team_season,236,-0.12495517352893995
selection,Restricted Area,beta,cluster_opp_team_season,237,-0.029714484838091394
selection,Restricted Area,beta,cluster_opp_team_season,238,0.02371763692974796
selection,Restricted Area,beta,cluster_opp_team_season,239,-0.11339442575519496
selection,Restricted Area,beta,cluster_opp_team_season,240,0.05335952798336205
selection,Restricted Area,beta,cluster_opp_team_season,241,0.013973299384843181
selection,Restricted Area,beta,cluster_opp_team_season,242,-0.11886845043891414
selection,Restricted Area,beta,cluster_opp_team_season,243,-0.016241838241294417
selection,Restricted Area,beta,cluster_opp_team_season,244,0.022213207867531084
selection,Restricted Area,beta,cluster_opp_team_season,245,0.07496994829293874
selection,Restricted Area,beta,cluster_opp_team_season,246,0.18322291077348726
selection,Restricted Area,beta,cluster_opp_team_season,247,0.011812754478540983
selection,Restricted Area,beta,cluster_opp_team_season,248,0.019032998277460314
selection,Restricted Area,beta,cluster_opp_team_season,249,-0.20153534521899116
selection,Restricted Area,beta,cluster_opp_team_season,250,0.1164106896828635
selection,Restricted Area,beta,cluster_opp_team_season,251,0.1134067279631173
selection,Restricted Area,beta,cluster_opp_team_season,252,-0.011807399734514723
selection,Restricted Area,beta,cluster_opp_team_season,253,0.08955203493501213
selection,Restricted Area,beta,cluster_opp_team_season,254,0.09654525818215391
selection,Restricted Area,beta,cluster_opp_team_season,255,0.0809326283114652
selection,Restricted Area,beta,cluster_opp_team_season,256,0.09638433862763128
selection,Restricted Area,beta,cluster_opp_team_season,257,-0.5244442428728587
selection,Restricted Area,beta,cluster_opp_team_season,258,0.26631281431003945
selection,Restricted Area,beta,cluster_opp_team_season,259,-0.13720689569202554
selection,Restricted Area,beta,cluster_opp_team_season,260,0.3234285462966927
selection,Restricted Area,beta,cluster_opp_team_season,261,0.12081814617456184
selection,Restricted Area,beta,cluster_opp_team_season,262,0.11262267584707848
selection,Restricted Area,beta,cluster_opp_team_season,263,-0.15669358195664637
selection,Restricted Area,beta,cluster_opp_team_season,264,0.11583024926532041
selection,Restricted Area,beta,cluster_opp_team_season,265,-0.1692127689275321
selection,Restricted Area,beta,cluster_opp_team_season,266,0.019383430237055504
selection,Restricted Area,beta,cluster_opp_team_season,267,-0.28121852241811346
selection,Restricted Area,beta,cluster_opp_team_season,268,-0.012836992981331318
selection,Restricted Area,beta,cluster_opp_team_season,269,0.158328867349229
selection,Restricted Area,beta,cluster_opp_team_season,270,0.29081580967311044
selection,Restricted Area,beta,cluster_opp_team_season,271,-0.11610078329456275
selection,Restricted Area,beta,cluster_opp_team_season,272,0.04501585509466811
selection,Restricted Area,beta,cluster_opp_team_season,273,0.020393371309793046
selection,Restricted Area,beta,cluster_opp_team_season,274,-0.04944273484804528
selection,Restricted Area,beta,cluster_opp_team_season,275,-0.2008040075061246
selection,Restricted Area,beta,cluster_opp_team_season,276,-0.11066616062196823
selection,Restricted Area,beta,cluster_opp_team_season,277,-0.06356044049631535
selection,Restricted Area,beta,cluster_opp_team_season,278,-0.3949742433736639
selection,Restricted Area,beta,cluster_opp_team_season,279,-0.07956005979124148
selection,Restricted Area,beta,cluster_opp_team_season,280,0.12993515404185055
selection,Restricted Area,beta,cluster_opp_team_season,281,-0.06634191249070515
selection,Restricted Area,beta,cluster_opp_team_season,282,0.007884484494993044
selection,Restricted Area,beta,cluster_opp_team_season,283,0.10720094825444307
selection,Restricted Area,beta,cluster_opp_team_season,284,-0.22956951557975333
selection,Restricted Area,beta,cluster_opp_team_season,285,-0.22772805395387574
selection,Restricted Area,beta,cluster_opp_team_season,286,-0.18958487132914847
selection,Restricted Area,beta,cluster_opp_team_season,287,-0.06371392642084779
selection,Restricted Area,beta,cluster_opp_team_season,288,-0.008632780530515062
selection,Restricted Area,beta,cluster_opp_team_season,289,0.04293982126737312
selection,Restricted Area,beta,cluster_opp_team_season,290,0.21995531740794744
selection,Restricted Area,beta,cluster_opp_team_season,291,-0.1140053848376225
selection,Restricted Area,beta,cluster_opp_team_season,292,-0.018652936420239127
selection,Restricted Area,beta,cluster_opp_team_season,293,0.0775169837178616
selection,Restricted Area,beta,cluster_opp_team_season,294,0.029915742796323846
selection,Restricted Area,beta,cluster_opp_team_season,295,-0.3541355106453497
selection,Restricted Area,beta,cluster_opp_team_season,296,0.24006617901205984
selection,Restricted Area,beta,cluster_opp_team_season,297,0.02306745506880492
selection,Restricted Area,beta,cluster_opp_team_season,298,-0.15863484375969775
selection,Restricted Area,beta,cluster_opp_team_season,299,0.1512105492133164
selection,Restricted Area,beta,cluster_opp_team_season,300,-0.04174310094850913
selection,Restricted Area,beta,cluster_opp_team_season,301,0.009929860028946602
selection,Restricted Area,beta,cluster_opp_team_season,302,-0.12777765521884704
selection,Restricted Area,beta,cluster_opp_team_season,303,-0.23385008810139388
selection,Restricted Area,beta,cluster_opp_team_season,304,0.2122858306029351
selection,Restricted Area,beta,cluster_opp_team_season,305,-0.048737914994242584
selection,Restricted Area,beta,cluster_opp_team_season,306,-0.021172209623787925
selection,Restricted Area,beta,cluster_opp_team_season,307,0.023147399857875874
selection,Restricted Area,beta,cluster_opp_team_season,308,0.07638221937453157
selection,Restricted Area,beta,cluster_opp_team_season,309,-0.28368145488105345
selection,Restricted Area,beta,cluster_opp_team_season,310,0.12995914576417017
selection,Restricted Area,beta,cluster_opp_team_season,311,-0.13130494241857815
selection,Restricted Area,beta,cluster_opp_team_season,312,-0.037083909044918706
selection,Restricted Area,beta,cluster_opp_team_season,313,0.3085899711682489
selection,Restricted Area,beta,cluster_opp_team_season,314,-0.11769389928611224
selection,Restricted Area,beta,cluster_opp_team_season,315,0.05805217472143422
selection,Restricted Area,beta,cluster_opp_team_season,316,-0.26255466033529307
selection,Restricted Area,beta,cluster_opp_team_season,317,0.02962808074956227
selection,Restricted Area,beta,cluster_opp_team_season,318,-0.053075473072550505
selection,Restricted Area,beta,cluster_opp_team_season,319,0.010238898211305544
selection,Restricted Area,beta,cluster_opp_team_season,320,0.009955513554138939
selection,Restricted Area,beta,cluster_opp_team_season,321,0.18865718990909833
selection,Restricted Area,beta,cluster_opp_team_season,322,-0.03005904528265454
selection,Restricted Area,beta,cluster_opp_team_season,323,-0.0735497502975766
selection,Restricted Area,beta,cluster_opp_team_season,324,0.024955195160451533
selection,Restricted Area,beta,cluster_opp_team_season,325,-0.23810682809539477
selection,Restricted Area,beta,cluster_opp_team_season,326,0.05765454184788021
selection,Restricted Area,beta,cluster_opp_team_season,327,0.23140343772023175
selection,Restricted Area,beta,cluster_opp_team_season,328,0.20369459150068694
selection,Restricted Area,beta,cluster_opp_team_season,329,-0.23530446724907053
selection,Restricted Area,beta,cluster_opp_team_season,330,0.2532370512655103
selection,Restricted Area,beta,cluster_opp_team_season,331,0.12716226025262567
selection,Restricted Area,beta,cluster_opp_team_season,332,-0.12849248053196322
selection,Restricted Area,beta,cluster_opp_team_season,333,-0.2565853145931639
selection,Restricted Area,beta,cluster_opp_team_season,334,-0.018854190260965534
selection,Restricted Area,beta,cluster_opp_team_season,335,-0.2535381813940014
selection,Restricted Area,beta,cluster_opp_team_season,336,0.08634060060483853
selection,Restricted Area,beta,cluster_opp_team_season,337,0.10664804244945242
selection,Restricted Area,beta,cluster_opp_team_season,338,-0.2547083367116611
selection,Restricted Area,beta,cluster_opp_team_season,339,-0.026337194392344967
selection,Restricted Area,beta,cluster_opp_team_season,340,-0.1300626460948036
selection,Restricted Area,beta,cluster_opp_team_season,341,0.12366588368353003
selection,Restricted Area,beta,cluster_opp_team_season,342,-0.2038347131445429
selection,Restricted Area,beta,cluster_opp_team_season,343,-0.18950643935309003
selection,Restricted Area,beta,cluster_opp_team_season,344,0.059811856607419625
selection,Restricted Area,beta,cluster_opp_team_season,345,0.2114729187483189
selection,Restricted Area,beta,cluster_opp_team_season,346,0.1563302216215699
selection,Restricted Area,beta,cluster_opp_team_season,347,0.07026531418147842
selection,Restricted Area,beta,cluster_opp_team_season,348,0.09273459123545824
selection,Restricted Area,beta,cluster_opp_team_season,349,0.10718787833568795
selection,Restricted Area,beta,cluster_opp_team_season,350,0.02020243154590863
selection,Restricted Area,beta,cluster_opp_team_season,351,-0.3387740494709237
selection,Restricted Area,beta,cluster_opp_team_season,352,0.176483813603
selection,Restricted Area,beta,cluster_opp_team_season,353,-0.08236187436443237
selection,Restricted Area,beta,cluster_opp_team_season,354,-0.027766701298770683
selection,Restricted Area,beta,cluster_opp_team_season,355,-0.04597022173084443
selection,Restricted Area,beta,cluster_opp_team_season,356,0.2534850755561243
selection,Restricted Area,beta,cluster_opp_team_season,357,-0.2585506715756451
selection,Restricted Area,beta,cluster_opp_team_season,358,-0.034762916666262605
selection,Restricted Area,beta,cluster_opp_team_season,359,-0.01738704234486137
selection,Restricted Area,beta,cluster_opp_team_season,360,-0.1725753398537615
selection,Restricted Area,beta,cluster_opp_team_season,361,0.11927110198401333
selection,Restricted Area,beta,cluster_opp_team_season,362,-0.3091821729707964
selection,Restricted Area,beta,cluster_opp_team_season,363,0.06512068745475996
selection,Restricted Area,beta,cluster_opp_team_season,364,0.011153715941660933
selection,Restricted Area,beta,cluster_opp_team_season,365,-0.14150089488497206
selection,Restricted Area,beta,cluster_opp_team_season,366,0.09719954303890785
selection,Restricted Area,beta,cluster_opp_team_season,367,0.12276751180332973
selection,Restricted Area,beta,cluster_opp_team_season,368,0.1289738490365209
selection,Restricted Area,beta,cluster_opp_team_season,369,-0.13325389675756805
selection,Restricted Area,beta,cluster_opp_team_season,370,-0.1366530669474268
selection,Restricted Area,beta,cluster_opp_team_season,371,-0.30239189962316504
selection,Restricted Area,beta,cluster_opp_team_season,372,0.05957109755256447
selection,Restricted Area,beta,cluster_opp_team_season,373,-0.21524169458570958
selection,Restricted Area,beta,cluster_opp_team_season,374,0.0021071137949269445
selection,Restricted Area,beta,cluster_opp_team_season,375,0.2625446651567456
selection,Restricted Area,beta,cluster_opp_team_season,376,0.04032540836715465
selection,Restricted Area,beta,cluster_opp_team_season,377,0.10304550921816331
selection,Restricted Area,beta,cluster_opp_team_season,378,0.160054840279048
selection,Restricted Area,beta,cluster_opp_team_season,379,0.01864538823481311
selection,Restricted Area,beta,cluster_opp_team_season,380,0.028664973140472328
selection,Restricted Area,beta,cluster_opp_team_season,381,0.28483346566159046
selection,Restricted Area,beta,cluster_opp_team_season,382,-0.31150846154148887
selection,Restricted Area,beta,cluster_opp_team_season,383,0.16030057890548013
selection,Restricted Area,beta,cluster_opp_team_season,384,0.1335272833533956
selection,Restricted Area,beta,cluster_opp_team_season,385,-0.0005278890492720334
selection,Restricted Area,beta,cluster_opp_team_season,386,-0.04322593700165018
selection,Restricted Area,beta,cluster_opp_team_season,387,-0.057661657546683155
selection,Restricted Area,beta,cluster_opp_team_season,388,0.009806629931371918
selection,Restricted Area,beta,cluster_opp_team_season,389,0.2179120807253677
selection,Restricted Area,beta,cluster_opp_team_season,390,0.057641498901492304
selection,Restricted Area,beta,cluster_opp_team_season,391,-0.11395346777059974
selection,Restricted Area,beta,cluster_opp_team_season,392,-0.2812247440145276
