poll_ts,game_id,endpoint,request_sent_ts,response_received_ts,rtt_seconds,vendor_http_date,vendor_http_date_parsed_utc,clock_skew_estimate_seconds,measurement_caveat
2026-08-07T15:12:05.532848+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T15:12:05.468712+00:00,2026-08-07T15:12:05.532848+00:00,0.064147,"Fri, 07 Aug 2026 15:12:07 GMT",2026-08-07T15:12:07+00:00,-1.467152,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T15:12:05.686667+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/19f38817b4595a67366159a1ef5433be/odds,2026-08-07T15:12:05.622145+00:00,2026-08-07T15:12:05.686667+00:00,0.064528,"Fri, 07 Aug 2026 15:12:07 GMT",2026-08-07T15:12:07+00:00,-1.313333,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T15:22:05.429510+00:00,1022600234,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T15:22:05.358591+00:00,2026-08-07T15:22:05.429510+00:00,0.070928,"Fri, 07 Aug 2026 15:22:07 GMT",2026-08-07T15:22:07+00:00,-1.57049,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T15:22:05.633567+00:00,1022600234,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/0cc93c06f67e3eeac12f320fbf0a5d2f/odds,2026-08-07T15:22:05.567526+00:00,2026-08-07T15:22:05.633567+00:00,0.066048,"Fri, 07 Aug 2026 15:22:07 GMT",2026-08-07T15:22:07+00:00,-1.366433,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T15:22:05.814934+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T15:22:05.758118+00:00,2026-08-07T15:22:05.814934+00:00,0.056823,"Fri, 07 Aug 2026 15:22:07 GMT",2026-08-07T15:22:07+00:00,-1.185066,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T15:22:05.979490+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/19f38817b4595a67366159a1ef5433be/odds,2026-08-07T15:22:05.930687+00:00,2026-08-07T15:22:05.979490+00:00,0.048807,"Fri, 07 Aug 2026 15:22:07 GMT",2026-08-07T15:22:07+00:00,-1.02051,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T16:32:06.974476+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T16:32:06.906046+00:00,2026-08-07T16:32:06.974476+00:00,0.068438,"Fri, 07 Aug 2026 16:32:08 GMT",2026-08-07T16:32:08+00:00,-1.025524,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T16:32:07.210498+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-07T16:32:07.158060+00:00,2026-08-07T16:32:07.210498+00:00,0.052448,"Fri, 07 Aug 2026 16:32:09 GMT",2026-08-07T16:32:09+00:00,-1.789502,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T16:42:14.228566+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T16:42:14.153965+00:00,2026-08-07T16:42:14.228566+00:00,0.074623,"Fri, 07 Aug 2026 16:42:16 GMT",2026-08-07T16:42:16+00:00,-1.771434,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T16:42:14.629517+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-07T16:42:14.550318+00:00,2026-08-07T16:42:14.629517+00:00,0.079213,"Fri, 07 Aug 2026 16:42:16 GMT",2026-08-07T16:42:16+00:00,-1.370483,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T16:52:07.960234+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T16:52:07.895639+00:00,2026-08-07T16:52:07.960234+00:00,0.064601,"Fri, 07 Aug 2026 16:52:09 GMT",2026-08-07T16:52:09+00:00,-1.039766,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T16:52:08.167527+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-07T16:52:08.085308+00:00,2026-08-07T16:52:08.167527+00:00,0.082232,"Fri, 07 Aug 2026 16:52:10 GMT",2026-08-07T16:52:10+00:00,-1.832473,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T17:12:08.601073+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T17:12:08.541700+00:00,2026-08-07T17:12:08.601073+00:00,0.059388,"Fri, 07 Aug 2026 17:12:10 GMT",2026-08-07T17:12:10+00:00,-1.398927,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T17:12:08.869771+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/1abfa68590506baafec863ada56d863d/odds,2026-08-07T17:12:08.811900+00:00,2026-08-07T17:12:08.869771+00:00,0.057882,"Fri, 07 Aug 2026 17:12:10 GMT",2026-08-07T17:12:10+00:00,-1.130229,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T17:22:05.781661+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T17:22:05.713808+00:00,2026-08-07T17:22:05.781661+00:00,0.067861,"Fri, 07 Aug 2026 17:22:07 GMT",2026-08-07T17:22:07+00:00,-1.218339,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T17:22:06.002453+00:00,1022600235,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/1abfa68590506baafec863ada56d863d/odds,2026-08-07T17:22:05.935766+00:00,2026-08-07T17:22:06.002453+00:00,0.066695,"Fri, 07 Aug 2026 17:22:07 GMT",2026-08-07T17:22:07+00:00,-0.997547,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T19:02:04.031984+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T19:02:03.981970+00:00,2026-08-07T19:02:04.031984+00:00,0.050021,"Fri, 07 Aug 2026 19:02:06 GMT",2026-08-07T19:02:06+00:00,-1.968016,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T19:02:04.189564+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-07T19:02:04.137277+00:00,2026-08-07T19:02:04.189564+00:00,0.052294,"Fri, 07 Aug 2026 19:02:06 GMT",2026-08-07T19:02:06+00:00,-1.810436,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T19:12:05.634225+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T19:12:05.586301+00:00,2026-08-07T19:12:05.634225+00:00,0.047936,"Fri, 07 Aug 2026 19:12:07 GMT",2026-08-07T19:12:07+00:00,-1.365775,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T19:12:05.858937+00:00,nan,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/800eb336fe4f10021c1fb5b7d4a808f6/odds,2026-08-07T19:12:05.798811+00:00,2026-08-07T19:12:05.858937+00:00,0.060135,"Fri, 07 Aug 2026 19:12:07 GMT",2026-08-07T19:12:07+00:00,-1.141063,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T19:22:08.521849+00:00,1022600234,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T19:22:08.452006+00:00,2026-08-07T19:22:08.521849+00:00,0.069866,"Fri, 07 Aug 2026 19:22:10 GMT",2026-08-07T19:22:10+00:00,-1.478151,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T19:22:09.449487+00:00,1022600234,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/0cc93c06f67e3eeac12f320fbf0a5d2f/odds,2026-08-07T19:22:09.379122+00:00,2026-08-07T19:22:09.449487+00:00,0.07038,"Fri, 07 Aug 2026 19:22:11 GMT",2026-08-07T19:22:11+00:00,-1.550513,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T19:22:09.918039+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/odds,2026-08-07T19:22:09.848669+00:00,2026-08-07T19:22:09.918039+00:00,0.069379,"Fri, 07 Aug 2026 19:22:11 GMT",2026-08-07T19:22:11+00:00,-1.081961,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
2026-08-07T19:22:10.209652+00:00,1022600233,https://api.the-odds-api.com/v4/sports/basketball_wnba/events/19f38817b4595a67366159a1ef5433be/odds,2026-08-07T19:22:10.128913+00:00,2026-08-07T19:22:10.209652+00:00,0.08074,"Fri, 07 Aug 2026 19:22:12 GMT",2026-08-07T19:22:12+00:00,-1.790348,"rtt_seconds is round-trip wall-clock time for THIS process's HTTP call (session.get -> response object available); it upper-bounds vendor+network+our-own latency combined and does NOT isolate vendor processing time alone -- report as vendor_latency_bound=rtt_seconds with this caveat attached, never as a clean vendor-only figure. clock_skew_estimate_seconds is |our_response_received_ts - vendor's HTTP Date header|, which conflates true clock skew with one-way network transit time and is quantized to whole seconds (HTTP-date resolution) -- it is an upper bound on skew, not an isolated skew value, and is None if the vendor omitted a Date header."
