team_season_relabel,game_level,row_level_naive
4.6751534294976196e-05,0.00021744782982015528,9.442900798343748e-06
6.282365504684086e-05,1.1685723448266116e-06,0.00014094438179497373
9.686906320444843e-06,0.00015777242507370581,3.015441675309503e-05
7.2641546198757004e-06,7.990612113645699e-05,3.557158570124714e-05
0.0005348374105767387,1.800907964916715e-05,0.00017602559440843695
9.138360327689504e-05,8.767889023002944e-06,4.940848496125977e-07
1.6352038456839305e-05,3.301166163868906e-07,0.00017571027474454502
1.991472107910531e-05,2.3039116280921128e-05,5.210667458844715e-05
1.7281209233194144e-06,0.00022839719848986566,0.0001298315189642289
0.0001321585598556517,2.0275332379695102e-05,2.8544222502194596e-05
4.2105551105579565e-05,3.4977295370126003e-06,3.1761287578362324e-05
6.697026365899468e-05,3.4180761417450006e-05,4.3314989521554355e-05
4.539802213565972e-06,7.793587873028777e-06,7.922217424192335e-05
0.00037774138319794724,5.126338281053786e-07,3.8764665010428015e-05
1.596151853374681e-06,7.143951794827665e-06,2.8249574185231695e-07
1.18714661988395e-06,0.000260594686162892,0.0002015158294853275
0.00013718474107440946,0.00029687508689907305,7.94210292446277e-05
0.0002053132801580928,0.000173316985831163,1.2565555727519043e-09
4.129561373239981e-06,8.364750715380497e-06,8.254795724010674e-05
2.1123771975591834e-05,1.7766748772672068e-06,0.00013441420683648055
2.963654608664331e-05,2.3559336524817635e-05,2.0256341418935662e-05
1.9205711725427254e-05,4.7241063243836575e-06,4.9629996823120665e-06
2.181786913490318e-08,0.00016258745592324516,1.3035637648858943e-05
4.043267648034118e-05,4.348911372165916e-05,1.5108564315536577e-05
9.853051225057668e-05,1.0801439726892894e-05,5.828947061237723e-05
1.5877096334858091e-06,1.1687083895197696e-05,0.00010593006681833634
3.2610139340327355e-09,1.1121210949717853e-08,3.449828568105422e-05
8.789655100690002e-05,3.075963900152657e-05,3.6745998741123175e-06
1.1807678430146826e-05,5.9129168228246616e-05,5.054027821703048e-05
1.572567281408086e-05,1.6855205880370034e-05,7.451506211383534e-05
8.77606179628437e-05,7.502713161113417e-05,2.0517426882669764e-05
4.967153412150707e-06,6.516515394567648e-05,1.9726610712768554e-06
4.587294924390413e-05,0.0003600988794312747,2.859354198114179e-05
0.0004400753820978463,3.0199745716817256e-06,3.085252269154751e-05
0.0003603784537300294,1.040229896087789e-05,9.130844546299934e-07
8.721651738296446e-05,2.256841988554106e-05,3.903866240230612e-05
0.00021678907800901987,1.8134155179496897e-05,1.0720486338597545e-10
0.000209938376962686,1.8655161860483367e-05,6.936924390592127e-07
0.00023175702429930286,0.0005139649676908431,8.193785851308432e-06
5.143779686148324e-08,1.7892041515290987e-07,4.387008926158117e-06
8.001529115553099e-10,1.5868105441076112e-05,8.593382579016583e-05
8.580686095499756e-05,3.985789218418416e-05,0.00022842414520600758
3.43527351409919e-05,9.382805346613264e-06,4.3298081958039874e-05
4.111160930995303e-05,2.462043421448826e-05,4.340976238384246e-11
1.994595189944591e-08,4.996580871495863e-05,3.705769246867697e-06
0.00019225306421268037,1.3641356100174264e-05,2.0921120743364168e-05
7.079472384109945e-07,1.585337863956272e-05,0.00019656031255992288
2.3577659811208736e-06,5.623837918856613e-06,6.215027369723623e-07
0.00013304302460628937,3.8492634695502633e-05,4.46300223079537e-05
9.87758176658581e-05,7.938010383362863e-05,4.7187466311895385e-06
0.00011171401380311788,7.153843905742557e-05,3.460562861802727e-05
0.00010365559873111357,1.3804804089839924e-05,1.1583491258852517e-05
1.1948759701115179e-05,3.515587142755656e-06,3.638465094689036e-06
0.000653302276582972,3.802004984865301e-07,0.00023605665874659403
9.865046835998057e-05,9.349753760200198e-05,1.9229152052776937e-05
0.00012080402178462249,6.21637189033263e-06,1.6557589772486796e-05
4.780997723929276e-06,4.0431206717466015e-06,9.285598813629644e-05
7.415775457692301e-05,0.000247493948388421,0.00018674540830364853
0.0001985336775093696,0.0002031976843745412,1.957796133059141e-06
0.00010005542047705666,5.279592383461316e-05,3.2608356692352984e-06
3.846950134432443e-06,0.00012587419780854496,4.007936772476136e-05
8.75051854266408e-05,3.928885162604659e-07,9.196881822829064e-08
2.6013773465477216e-05,1.9437105943382218e-05,9.758160271058239e-06
0.00010876633495609233,9.934033836400228e-06,3.958045028509657e-06
2.9950473855071707e-05,5.9745529221460225e-05,7.901872693365671e-05
1.3735931461709313e-05,6.165530139396411e-06,5.18661983161597e-05
2.2469036456296208e-05,7.587128658198081e-06,3.069378495879427e-05
3.853074676673763e-05,1.3416660317917278e-06,1.1339854788295506e-05
1.3183729643996244e-05,9.231629159204226e-05,4.450386633257853e-05
0.00014268252418759623,5.8307737002425e-07,1.0025578960636326e-06
0.00015810264119015127,4.7936911856187695e-06,7.646604934893915e-08
8.61031581199343e-06,2.5858947288428982e-05,2.7325679019700378e-05
3.529704803769887e-05,1.6933506735708456e-06,0.00041088817475473823
0.00010778943255270651,7.466508394457872e-05,7.915915638325263e-06
0.00018080704244958384,3.185999823112544e-05,0.00021173824822614732
8.28108364192432e-06,2.689931414301156e-06,7.039204454835341e-05
1.2959836905367523e-05,1.40493997451293e-05,2.4463777541641677e-05
4.587492806548762e-05,5.724183008907828e-05,9.117710605067342e-06
1.4791265848374796e-05,2.1651639359585027e-05,0.0001956076034845629
6.946030441240923e-06,1.911428514836312e-06,5.987242836514236e-05
0.000534928692369654,2.6147394319398567e-05,5.298237655613937e-06
0.0003910332000784481,0.0001798129264467644,8.396618918997352e-06
0.00011100679530211475,0.00012982146586325015,1.1352444511071637e-05
1.4023941646312285e-05,8.033559932971364e-13,2.3742191550344401e-07
0.000245435476742326,2.079332307462751e-06,0.0001416858334324964
3.1808807916321735e-06,2.4681058831295376e-06,0.00027583181262571285
2.39885582286628e-06,7.539584151880187e-05,5.733297093716118e-05
1.4594918822981603e-05,3.0499480161123907e-07,7.033686002579379e-08
2.5346538420058115e-05,2.610749935804132e-05,1.6309760136274096e-06
5.206760071986393e-06,0.00023183783257027713,0.00017897606302870169
7.795002073223967e-05,1.096653464277057e-05,9.675502628275322e-09
3.4147513054330343e-06,6.75931696901699e-05,6.175185268929326e-08
1.0564388438080943e-05,5.557384006939123e-05,8.934589817088671e-07
7.735383551552392e-05,6.81409635165328e-05,0.00010051691512721535
4.663469930376836e-05,4.395958295616251e-05,1.7784679691500074e-06
0.0004873789912311005,2.9738626941819354e-05,0.0001072299510014234
7.30486688413519e-06,6.221712575933217e-06,0.000350020335863337
2.869473862494027e-06,2.0704589464627602e-05,7.82996558470326e-05
8.148385181111201e-05,5.859647008889336e-06,3.5085171395480755e-05
8.539106334618681e-06,0.0001094065668345105,8.56474328584155e-05
4.856092789977921e-05,2.4999880553955732e-05,1.0749872755298326e-05
4.190719428991152e-06,1.184320553172733e-05,1.1874716670251098e-06
0.00017185982298085437,2.4053143200420717e-05,2.2194982105233345e-05
3.794616392346959e-06,1.5034829607176003e-07,5.949735734316822e-06
5.251071047869131e-08,0.0001941128325939645,0.00011424654517026908
1.5741879570709072e-08,2.4640471691421136e-05,1.0970835045399318e-05
1.2661189656763966e-06,6.766002990235778e-07,1.2302114893515949e-05
3.3007287638678424e-05,5.9989575307239284e-05,0.00010642058254842432
6.78259055071259e-05,2.3637793136818196e-05,1.887259174238491e-06
0.00010035409479909979,9.651797450813396e-05,2.320114839178168e-05
0.0001563375919864255,4.631715823742669e-06,4.3340301184007654e-08
0.0001677779401279803,2.4047041461053516e-07,1.0872237701002436e-05
0.0005025799159409596,6.116562939809259e-05,1.736510997261167e-07
0.00011715824676204306,0.0002942942005781504,4.672476190144793e-09
2.048568038337917e-05,4.092118628393238e-05,6.72637004003613e-05
1.811127369316415e-05,3.6306887587618876e-05,2.225910897950567e-05
4.1807220273079556e-05,2.2778690511373135e-05,7.26346088216922e-05
3.6763870863220652e-06,2.0284503901302043e-10,3.5606968991400746e-06
6.41631831965771e-05,6.516273978008348e-05,0.00011768564792631814
8.79914898983977e-05,3.5531521815568307e-08,5.488540443435205e-05
0.0002896179313985707,5.197534803861274e-05,3.715451940992971e-05
0.0002140608946462263,1.257738835321481e-07,0.00012096286566132391
1.662973930270737e-05,0.00011530965611867265,1.9014475385598943e-05
0.0002854540847726363,4.9446551521791263e-05,2.914935296554746e-05
9.076698739614972e-09,0.0003021451121061567,0.00045102118787229543
0.00020502565520109616,3.8502410003016155e-05,1.771614845102918e-05
8.560483936384713e-05,1.9929635059237605e-06,1.7440740557955253e-06
3.5069738321656524e-05,1.2107395597531974e-05,4.43959073924496e-05
2.4584088814313663e-06,0.0001015022995539925,6.035185591247673e-05
1.623851568965726e-05,0.00010271239546900772,4.646078257008586e-05
0.0003191721736482923,6.69792008078097e-05,1.7739389957520373e-06
6.381118778789283e-06,9.645222822738749e-05,6.706965996458415e-05
1.585884192749504e-05,0.00015929412315400878,5.431945624946371e-05
0.00013063419021135057,6.87873706923375e-05,2.3319991212141888e-06
5.665748665994904e-06,2.6976701765836933e-05,1.2567998478449544e-05
0.00010388429931683557,7.426175595313361e-08,8.495851157465638e-05
5.1172531289762026e-05,1.1977249823008388e-05,2.2750915398595416e-05
0.00013373399625163121,1.886715488320722e-05,4.649368408662862e-05
1.3065330142804946e-05,6.787437256568598e-05,2.771719339551285e-05
3.9973199510187436e-08,0.0005446312713126336,5.737500310400363e-05
5.09768168300223e-06,6.0415241123328434e-05,1.6078239709428379e-06
4.437733745588987e-07,7.984413573351144e-05,5.9264786027448554e-05
3.062920481972818e-05,2.9041112795538635e-05,1.6568541565880646e-06
1.5612592226309963e-05,5.4318427207924544e-05,9.433528038709861e-05
3.9652594638149416e-05,5.2803076981039553e-05,2.896717731375624e-06
4.0243001629333415e-05,5.552720391125654e-05,6.1007484366698375e-05
0.00011799422672721645,8.67634594566231e-05,6.355563362320189e-05
1.1630650210867733e-05,3.0527659079900344e-05,9.122477370660987e-05
3.5754313366182513e-06,1.5417664062030775e-05,3.7414957512745813e-05
0.0001736693875750987,1.2124145077044041e-05,1.4859647872966915e-05
0.00012795318881289104,0.00010312469012239656,9.2480680321262e-06
8.261510858529231e-05,0.0001003100810850914,7.625357273719559e-05
1.0158899904391848e-05,5.230275590691527e-05,8.268398503401386e-06
1.1857198461651268e-05,1.507904134463482e-05,1.025259989889535e-05
7.599532107657459e-06,0.00016592614630450418,2.6039133640990156e-06
1.2941073727967013e-06,2.179563236047278e-08,8.15537244941003e-06
4.518439732532775e-05,1.0735477931312998e-05,4.450696207020075e-05
8.839592521531957e-05,1.0217174391079672e-06,3.195243248197434e-07
4.393301999999121e-05,6.529579515642708e-05,8.683073919400857e-05
9.515843793435446e-05,0.00013277091547348675,4.399479770480113e-06
6.2594929857425415e-06,9.412268452535753e-06,4.125644618999341e-05
5.020670153755034e-05,0.0001794360192950746,0.00026969033540283073
9.612457515362915e-05,1.591094184288095e-05,5.812828113510751e-05
0.00036478799274086856,4.0842837974867533e-07,3.309255189615235e-05
0.0001534677532300311,6.722941201289499e-06,5.495473359672807e-06
8.064840688463241e-05,6.042784816154695e-06,0.00021801355052327145
8.302630624249558e-06,6.767230789321254e-05,5.767903187961029e-05
0.00019670592864365534,0.00013444424276950123,3.377205581891448e-06
3.692182032579967e-06,1.5006054368056362e-05,5.7476587027955396e-05
4.415885898500707e-05,9.761099241365877e-05,4.474127119267722e-06
0.00021429011717236205,0.00010442175966582946,9.618306796360033e-05
0.00023472842860053507,7.374202895855795e-06,6.603575159773231e-05
0.00024738552917938876,3.346587546901508e-05,6.080077127462596e-05
1.4427577113732028e-05,3.164510759263032e-06,7.4853840173499875e-06
8.548898674332868e-06,9.530079025266409e-08,9.264923010939926e-06
8.777209342765732e-06,3.4668592007872473e-05,9.041453317756662e-05
8.72798507731158e-06,2.584774742153024e-06,4.956457584142413e-06
4.806829894379092e-05,8.951731368546638e-06,0.00011863413080971358
3.6772545138362e-05,6.528132498715329e-05,0.00012768625030301224
6.639482329447631e-05,0.0003284552324394688,4.750718271595747e-06
0.00023393919380572194,0.0004925018040680362,4.5411891264955646e-05
1.0568282596470047e-05,9.325398822397201e-05,0.00014140849309405984
1.4159499694623105e-05,0.00010172770833764709,1.8011266017323682e-05
0.00010998049800893731,5.488028975975118e-05,8.48689479457121e-05
1.6250431532882794e-05,0.00021090147027555864,2.8749680772371556e-05
2.091899614799092e-05,1.1579749579810039e-05,8.517899909126283e-07
0.00019274443457659843,3.759252888329221e-05,0.00012002376856557971
3.46817089737845e-05,0.00010463191352216997,3.939807086858415e-05
0.00012580480194647372,0.00013632542598997837,3.9248943372679026e-07
0.00013578544470822714,1.088910657301167e-06,5.631950735029931e-05
3.011400776487485e-05,3.761721193612379e-09,1.7855710972615963e-05
1.634011631046181e-05,0.00018005207083258116,9.135531222746518e-05
3.0371880853129624e-06,1.1537080036725201e-05,1.6173578952855244e-06
0.00010813464779780492,0.00011470730437043898,2.119779506643939e-05
0.00017521756958938306,1.9178034839535504e-05,0.00013427495530016182
5.160226455588454e-06,5.301568609836096e-07,5.293819403411549e-05
0.0001798373348462824,3.3670493303621965e-05,3.168813676083422e-05
4.455749085213131e-05,0.00014923279184570834,2.6553338925995255e-05
5.305399505822629e-05,2.39080516962133e-06,2.0063831474207275e-06
6.42895020542812e-05,9.414732772840123e-05,7.575033778148339e-05
2.1824595197862865e-05,5.959390796889689e-06,7.607333847568706e-05
0.00034753223388555465,7.363809864373167e-05,0.00017837822391116013
0.00012532145188729867,0.00015684494538132577,1.947094184029047e-07
1.0256897248421434e-06,6.58378918234118e-05,8.639888530021177e-06
4.06390857263777e-05,4.81698826593779e-10,7.671903093773993e-06
0.0001579795081939653,1.5241997271812e-05,3.051900267305715e-06
0.0001063725020754312,8.026796241053935e-05,8.867689578281057e-05
6.505649636849085e-05,9.890571001825475e-05,5.1930095559990086e-06
1.7162452744153026e-05,4.085312680801596e-07,8.27433105984492e-05
3.4494218195132025e-06,4.685578492697747e-05,9.446571594707062e-07
0.0001926906597508457,2.666189360321723e-06,0.0001469732090099098
3.0931421044686854e-05,9.813743501903296e-06,2.4772698893531633e-05
0.0003559841140826554,2.882615957863465e-05,0.00022745800573241204
1.2939545490864126e-06,1.8960565711183266e-05,3.953108987632171e-05
3.361715036090142e-05,9.343816397652362e-06,0.0001551084638102464
9.32893862749584e-05,8.992003992593573e-05,0.00011479711730795262
0.00012198413422432401,4.811959790124743e-06,1.0411646028723835e-05
0.0003536284908094498,6.829343104857143e-05,4.477494265541811e-05
4.2219217621186916e-05,6.132660007350175e-05,9.777843044210408e-06
3.9087041399250714e-05,4.9010049001330174e-05,1.771967555969642e-05
9.797743362394533e-05,6.388275185013854e-05,1.5881476210836802e-05
6.621298985322928e-07,3.481727110136602e-05,3.835366789462763e-05
4.299908739448892e-05,3.0355775571335453e-05,2.5779928303146475e-05
5.773303009865882e-05,0.00013631207981320295,6.125972062613874e-05
4.248268067769753e-05,0.0006033133491384882,1.763758765369906e-05
6.061946742191653e-05,2.274522920516619e-05,2.58455098217072e-05
0.00016044580169891816,5.2836620688421345e-06,0.00012786114162267214
0.0002480534354536339,1.9248874834043446e-05,1.0022125924109686e-05
2.5750166000254608e-05,8.002505081824104e-08,1.7578623945162386e-05
0.00021354216423664048,1.2448478526220827e-05,5.7426274883072876e-05
0.00035237776088063965,3.357209136609392e-07,4.909404123921759e-06
6.021519046819883e-05,5.4909271016301915e-05,7.086575363216636e-05
0.00023764404771646843,2.8772378555040232e-05,1.456416677036805e-07
9.228879891877563e-06,2.3963397793176624e-05,6.417878421102684e-05
5.703110588980394e-05,3.4471218536707904e-05,0.00039771967360787227
2.6679044174948872e-05,4.185548556108283e-06,9.377091323425873e-05
3.255389563458826e-05,9.542794148212996e-06,4.1171859344421736e-05
0.00036961017984498106,0.00014640433769739667,9.00041060673577e-05
3.231942312307806e-05,8.506526126114293e-05,0.00046500824951559286
2.6236306764005637e-05,4.4517729521630036e-05,5.289500525093917e-06
1.5009265499422916e-05,0.0002723523973475738,0.00014687519796507888
0.0003509654961049773,9.316470585069822e-05,4.874189450521091e-05
0.00022288604534712373,0.00013161116037835227,0.00011250237692896973
0.0005845740281623324,2.9732016174678006e-06,0.00024036485089624235
0.00010600624796799756,8.451901180040337e-06,0.0002173836382169759
1.706426132205113e-07,4.574032797647692e-06,7.0463292103922e-05
0.0001142228443974174,1.568616016514923e-05,1.7246165048247995e-05
1.0351549760200664e-06,1.3516190802114352e-05,7.790877749189372e-05
0.00016890278885891777,0.0004122892223777246,0.00013815872191112586
1.2211793123536252e-05,7.845867724673005e-09,4.441876309874783e-05
0.0004700929113236739,1.6986848018404165e-05,0.00011489697312868361
0.000184288572288942,1.533333051682624e-05,4.9035725883560664e-06
5.625686667579391e-06,3.1463550653497513e-06,2.3339493165995818e-05
0.00011478262446907426,5.325384120188347e-06,2.5622565629937727e-05
0.00011940450464059968,0.00045013158685213497,1.1798708121685822e-05
2.9942091600966073e-07,2.6646326622630454e-05,0.0002317371744310707
0.00032759433470487217,2.102142459031813e-05,1.7729231910286912e-05
1.684926957152401e-05,1.1525599648821421e-05,5.381210674888287e-06
0.0002075495102308884,2.3704668292187287e-05,6.004722343464571e-06
0.0002733169406934419,7.411883174855025e-05,0.00012713885231396358
3.087390466285928e-05,1.0382681000406298e-07,3.9323593221891444e-06
8.216904741673135e-06,5.833664787515663e-05,0.00011285245186686632
0.00017772051679176143,1.6442389023059946e-06,1.9453512887910692e-05
7.813723156821048e-06,2.413728689854271e-07,0.00014911716369620984
1.4456571217718395e-05,2.7697926607588752e-06,1.167317180934821e-06
7.016162672448631e-06,1.3217110397832068e-06,0.0002510630354661272
0.0002792114337339378,0.00019475166501100135,3.325316410467983e-06
0.0001288408419245451,1.9520401973500763e-05,8.97860308978948e-06
0.000116099720703057,4.7484285538542675e-05,4.8829768917524544e-05
5.6705623027210506e-06,3.346815738336899e-06,4.400363860485093e-05
5.320770015999423e-05,2.147903918452421e-05,1.8836814257431792e-05
5.1758580399390896e-08,4.82155879569436e-05,1.4523444943527333e-05
1.9678828813560113e-10,2.121466513720958e-05,3.0389485995685637e-05
0.00019460075730999928,6.360001430644819e-06,3.189901203089443e-08
0.00036929524684474333,4.135836188616448e-05,4.3790769661510054e-05
9.165452715474988e-05,0.00010752073956744071,6.297172191345621e-06
0.00031098571685181907,5.6440052474953075e-05,6.829940295194661e-05
6.894311936122532e-05,3.724985826281179e-05,1.3116149843885109e-05
4.1036398137583595e-07,2.1125381468058784e-06,1.449320752317441e-05
0.0001989407036896313,0.00014087368263832138,6.015672780602216e-05
0.00023461193090904,0.0003296236664649855,7.51017971784665e-05
7.839208828705675e-06,8.966116089955978e-05,1.4499635376854369e-05
5.3171739890520694e-05,2.19814405713893e-06,0.00010107707397041972
