2021_dR2_teamseason,2021_beta_teamseason,2022_dR2_teamseason,2022_beta_teamseason,2023_dR2_teamseason,2023_beta_teamseason,2024_dR2_teamseason,2024_beta_teamseason
0.001376063094212238,-0.051739293234734626,6.978018499290789e-05,0.01662371713156957,5.5296870626455505e-05,-0.017209741027466537,2.814501115798841e-06,-0.0036455420848545833
0.0014756660872906812,0.05394767071608051,0.00019811866690577824,0.029827500284524876,8.446614111443835e-05,-0.021143828233572186,0.0014963930434789133,0.08040100503906508
1.4144542789253074e-05,0.005328807670502319,3.050616451377084e-05,-0.012255450088613033,0.0002440248504049478,-0.03652897561204541,0.00042952727857140544,0.04427272864899541
0.0001825844027784968,-0.018760545339097445,8.391833721584316e-05,0.018742129388117385,1.9392531014254233e-07,0.0009494519557176056,3.0244360773102765e-05,-0.011475876612366832
0.00013718927176729434,-0.016429232249786135,4.415722100984746e-05,-0.014092651887495884,3.165535494013101e-05,0.013107006955799578,0.0002908314941862897,0.03477862085485383
0.0004964369129358451,-0.03261561456312012,0.00010519166475530135,-0.019995093553607752,4.5388261535687916e-05,-0.014138515839501806,0.00040279218685458016,0.0415801038611063
0.0013257350626314805,0.05007080371794485,2.4717210245759517e-05,0.009944610622306085,7.258278715406591e-07,-0.0019408313155716507,0.0018663806012461472,0.08921373026549413
0.00029300677039017435,0.02381324654064707,7.89119807878653e-06,-0.0055738280135970856,0.00016694238246346007,0.027337067000579852,0.002858602353444334,0.11075998840869009
4.691606091392722e-05,0.009783964470561115,0.000529498572454983,-0.04649733911490625,6.868039742980518e-05,0.017680616411689973,3.723767469897493e-05,0.012676424879834537
0.0013286113855382527,0.04897942172582632,0.0003729162058946431,-0.039184479936485696,0.00024686233638356936,0.03419751681328793,0.0009699334430555677,0.06420889205136399
0.0013817803487844765,-0.050947536107398175,1.4241192536705129e-06,0.0025192074890294015,0.00020469713306474514,0.0317853804966349,0.0016588585700197866,0.08163124603690049
0.000365909732594261,0.027297697041201646,4.380757198258088e-05,-0.013247860724193206,0.00038223173243955195,0.04324491522927087,0.0008335906762287915,0.05956305898108131
0.000445879573758892,0.029959838936999383,5.906899359332347e-05,-0.01580420443727753,0.00013138645818124928,0.024542721698420308,6.394199231645456e-06,-0.005309785014356735
0.0011189123034018723,0.0459284286470535,9.598099473136508e-05,-0.01997605975246423,2.3007752522309627e-06,0.0032094392935340848,5.353565313818669e-05,-0.015225985385655703
1.4142463015361951e-05,-0.005335199364291601,0.00016363709729788094,-0.02635044673810328,0.00020731189935712876,0.031329456457989555,1.0030970177329873e-05,0.0064717974300294604
8.83320082037381e-05,-0.013569159062237069,0.0006182271602699521,-0.050176741984036835,5.043481599564629e-06,-0.004965096698582046,2.395579766472538e-05,0.010513249763892828
0.00039775744758724336,0.029766556903355123,0.00014256718220718667,0.024103499290691097,6.826912057424504e-05,-0.017992035106934444,0.0005434079333228164,0.0480032061008229
0.00011919698764211291,-0.015788545693388074,2.4866041310423448e-05,0.010126650205127706,1.8614507508699337e-05,0.009515757752928395,2.6082203824042666e-07,0.0010818806202044298
8.5422398573314e-06,0.004186339671552382,0.00012176046798990906,0.022379250607069506,1.3530265702053523e-07,-0.0007830539882225964,0.0012501959183634209,0.07264595600116874
0.0005616096089699927,-0.03354334671588972,2.2416648264211405e-05,-0.009660748057675117,0.000124303442896093,-0.02433398118724909,0.002994163681195907,0.11442507650764534
0.0004813850060227254,0.03001942099886297,2.6316223971247466e-05,0.010058652532494014,6.866892638921898e-05,-0.0183135287408316,0.0008657082785054043,0.06111984220235512
7.102200850538816e-05,0.011453507659700594,0.0008637649617210635,0.062244325187682414,0.00020589455086970134,0.032307395731064004,0.0006864597217604675,0.053551069208263594
4.19832148369987e-05,0.009014834919380443,6.338535739767159e-05,0.01644855854431891,6.176660228872919e-05,-0.016922829622739735,0.0009140027491972299,0.06408822816904355
8.893374291062762e-07,-0.0013307140926628893,4.807267572080194e-06,-0.004375104085339018,2.2329412028806845e-05,0.010645850086998677,0.0007573671884965215,0.05608011298555764
9.800976090034573e-05,0.01465342329122088,0.0005425847698765376,-0.04786449906093899,4.534319915433654e-06,0.004704151270223775,0.00026192476359200616,0.032663990622591337
0.00010303521506969107,-0.015036124477320818,0.0001102490453920889,0.020911185379694868,3.382761980650368e-05,0.01291864644714804,0.0019245069795652443,0.08902912471517702
2.972719986974746e-05,-0.007683100441735729,9.244466299316295e-06,0.006588286766155475,1.867404721606593e-05,0.00926287323114492,5.7987299260840344e-05,0.01615953266793591
1.2200290099715687e-05,-0.004982031440246425,0.0001069454844634257,0.02067702894082041,4.368750183552062e-05,-0.01455273075831929,0.0018908701352249506,0.0896502962975949
0.0006011158290323881,0.034196018099174816,3.1299413558209985e-07,-0.0011328051836332897,0.00010391871305067687,0.022300136121275023,6.1568175540971445e-06,0.005427742424316975
0.00038594268553883947,-0.029110582082774485,7.293903861564604e-05,0.017949417797317072,0.00014691104947254602,-0.02574872127694319,8.094096088666765e-05,-0.01960486689886418
0.00022838715988524912,-0.020903172740108725,0.00041456143123148236,0.04096531438739187,0.00018135140862838108,0.028701419586345384,3.1585229799815684e-11,1.2787824755157408e-05
0.00018022550520167333,-0.01907672944450838,1.0111005285417467e-07,-0.0006701916648052495,0.0001478388599079394,0.025732439206356306,0.000945415466216132,0.06297968617687776
8.32023596398291e-05,-0.012697352930168129,0.0002558207458459624,0.03344874172856278,4.969778202452534e-06,0.005200589624268017,0.003627349467280373,0.12585318590662883
0.0006351085250869931,-0.03599122497531879,3.9279324526868114e-05,0.0122495979444703,3.232347143690952e-05,0.012032280783078437,2.1797946406574482e-05,0.009422371214968478
0.00022673214160341768,-0.02246474348001351,5.084899947300029e-05,0.014346096462567348,2.3526855794517737e-06,-0.003390835649446524,0.000889952332413929,0.06307451693927549
0.0015309811189655176,0.05659379467064407,4.349473677763864e-05,-0.01327412485314212,0.0002783598517039064,-0.03611888214572181,0.0006416495394070157,0.05303931272086315
8.513855716654978e-06,-0.00400103511081397,0.0001893535121025817,-0.029119670286939518,0.00026482127334991566,0.03400437529704305,0.0005889258158738855,0.051579914964009294
0.00048175637527877655,-0.03255330069409786,0.0009486532081045854,-0.06584539465374449,0.00031881420676129575,-0.03862259385571793,0.0016503098226904377,0.08516966042342047
0.0004619840290608137,-0.029296752827017908,0.0005622368256944174,0.050725594703878725,0.0001786660973783114,0.02887876848970274,0.001119431574431796,0.07072035767027562
0.0002019614637104781,0.02011758016280519,0.0002433814198559516,0.030854341959709618,5.172324711632551e-06,0.004954764653989486,1.9526915330537208e-05,-0.009378501820475461
0.000356113628517124,0.02572268433029552,0.0011277550552735612,-0.07126131321710179,0.0001609072805678947,-0.02752799552446021,4.018101395174845e-05,0.013092172781966345
0.00014160337392509764,-0.01681427171639127,0.00013190165761239737,-0.024810594963317698,7.051662439373544e-07,-0.0018036254660415277,0.0004572443583909072,0.04437198569101594
0.0010542711826959997,0.04601178160161735,8.772305159634045e-08,-0.0005860636695086263,1.9027364764291163e-07,-0.0009184423630945784,0.0011550992914303817,0.07099172723507938
0.0006318154062602107,-0.036181445190713334,1.275545983796231e-05,-0.007396314382039449,1.548129218771847e-05,0.008599682992511059,0.0006298789488681279,0.052770984581187896
0.00011981082025283337,-0.015716798593606647,0.0001966891836970985,0.02804100843926601,0.0009637239678996804,0.06934704850321016,1.2946338894630689e-05,0.007313569654011555
3.405488386905858e-05,0.008310811533054657,4.614815475982055e-05,0.013297045558949106,0.0001841573195221233,-0.02976104035009508,0.0005427903406133718,0.04897901556680608
4.2019760304157105e-06,-0.002884887254559643,4.102566326577072e-05,0.012417558838748606,3.670088396493548e-05,0.013361624568665999,0.0013211574995228043,0.07446157009524916
0.0002760663941203694,0.023452436369032242,8.589131361631695e-06,-0.006201822261511736,2.405977511325651e-05,-0.010711184207720848,0.002006502054054991,0.09129783979957541
3.9885268426513596e-05,-0.00886399150878061,0.0013036369749220014,-0.07315960604506168,0.00016644667401095236,0.027455552371936826,3.7084422375535256e-05,0.012501706830954768
8.84430771776957e-05,-0.013060729667267536,3.7828323240845736e-05,-0.012770468344350834,8.909971110985654e-05,0.02068307335499823,0.00038817040524019786,-0.04547569994465921
7.301118115400501e-05,0.011460778559429856,0.00012056036678904294,-0.021813050780754194,5.2365753558028935e-05,-0.016022707768429588,0.0016630431755479203,0.08289910676758394
0.00024047279981506686,0.02137448548797879,0.0004285387143381885,-0.040332577016305264,4.634875301895285e-05,-0.015727506888356387,0.001827406076960914,0.09036716132334176
9.17431185999999e-05,0.012956440708101424,0.00047002775583289527,-0.04312149919369122,2.9413363490252006e-07,-0.0011907734226815358,0.00024972480165603213,-0.0341857996811049
0.0007275031106769705,0.03928838680410139,4.706449989478049e-05,-0.013921105811448235,3.316933523078053e-05,0.012852572757789126,0.0006994698088459755,0.05523376647309165
4.55611758884071e-06,0.0029900509998111308,0.00020825935858313275,-0.03023002187592521,0.0001970082522079707,0.03120097113884485,0.00031798535546701873,0.03917027283936863
0.00011519941076010539,0.015489756678650842,2.787899763548043e-05,0.010849457226890513,2.4449736144804135e-06,-0.0037935383121602754,2.3118125039402163e-05,-0.010175751184413943
7.751674855985726e-07,0.0011912752748685753,0.00024875867479815276,0.031964296628148425,0.00042805654571739506,-0.04901426441012479,7.98875330308176e-05,0.01826832372959319
8.333204154826446e-05,0.012762631629238358,0.00010801347933234051,-0.020943416483275232,4.750567128734308e-05,0.014914803922747204,0.0003334521180817823,0.03903942944649788
5.509550795493119e-05,0.010248837980272417,4.7240657321054725e-05,-0.013906871453117687,6.180675126206342e-05,-0.016903656700570893,0.0005278838365280799,0.04954295444006685
0.0013522451479699854,0.05582590468727069,3.01596190110493e-05,-0.011577161744111636,0.0003081852457491248,-0.03813258402827621,0.00030343222022698993,0.03793088808855186
0.0008474873949150878,0.041787770071098664,0.0001819004897099794,-0.026265037945518866,9.974608658421696e-05,-0.021228672719730772,0.0018292998316842837,0.08856220868600219
0.0006115350691575698,-0.035402192474786806,1.051911699270337e-05,0.0067179240869037924,2.864791493572019e-05,-0.011562873144440806,0.00034115284080177575,0.03902154776011142
0.0012069944317113538,-0.04940548361657804,1.332467324425838e-05,-0.007369805986646111,2.133012412464276e-05,0.010185626730938604,0.0013924537886412917,0.07556303580755193
0.000751330534505418,0.039027017399898965,7.538740877845718e-05,-0.018205716550958213,2.7417127082554063e-05,0.011321019604037925,0.0024698905284804944,0.10547106096036633
0.00010655137745562045,0.014463230152094405,0.0007984861438742087,0.05830717915947835,2.5617381121375253e-06,-0.0035720255643136097,0.0002903518391285955,0.03452564566754318
5.1796793200859273e-05,-0.010095984328178792,2.2476789273908627e-05,-0.009846535698919528,1.1084171829732129e-05,0.007223840649640357,0.001543913822046836,0.08552413030655744
0.0009432749895058807,0.042208250305586954,0.0004536164712039861,0.043950923489747336,7.982465391778988e-05,0.01904184903123177,0.001411729978136939,0.07861567535381601
0.00030198905567163095,0.024165075369031622,0.0005825232129063222,-0.048520034544420956,2.356455235659844e-06,0.0034376762506428122,0.00036644657134423595,0.04055873439855816
1.466729812062205e-05,-0.005170979560199211,0.0002464851037056306,-0.03220231393464704,1.3973609756070774e-06,-0.0026447139213441,0.00013277079615525646,0.02401484901901109
0.0009030990588093701,-0.042641038737122806,4.2849486617659845e-07,-0.0012775158917967832,0.0005223507194055941,0.0505299558256885,1.311825988051367e-05,0.0077987002520882006
0.00023549818570048274,0.020629838046489553,3.67734541389492e-05,0.011707987859556571,0.0003830305786078742,-0.04343048276335368,9.366523699917993e-05,-0.020613127796344465
0.00014501063965492055,0.016500147811011827,6.94335480016717e-06,0.005357693761687878,1.2183341102087382e-05,0.00761566190903818,4.597501313629636e-05,-0.01389027650638203
6.185951461875295e-06,-0.0035073315470195232,0.00010520683852374136,0.020559883489102083,3.2699930411160185e-05,-0.012228508355266404,0.00030147708522651316,0.03804788559251689
0.00023031689671088054,-0.02190959003051585,2.8584907360841406e-05,0.01123506565838214,2.3000582972379896e-06,0.0032927261442853854,6.1034609427291596e-05,0.016675120960503945
0.0004672666617748695,-0.029631783420478605,6.472761853352817e-05,0.016580308696854396,3.604048228465331e-05,0.01332715807443479,0.0002663568289266614,0.034527513152932926
4.220300257684439e-05,-0.008829778279221798,0.00018921860147566778,-0.029786164905450045,1.1952574277569644e-05,-0.007720698316746811,0.00015183135533462514,-0.028544733541327014
0.000810053865313255,-0.03962320587942976,8.058018145804442e-05,-0.018338987299974675,7.017974461136517e-05,0.018165112185437232,0.0005871956281646297,0.0509229558328317
8.822281356319198e-06,0.004038024948075406,0.00012374120361491634,-0.02196755768604285,0.00022548867656809,0.03340576967156154,2.9215310270364875e-05,0.011071385385177131
0.0016293001947129385,0.05515843441853042,8.599652354186431e-06,0.005897272649563484,0.00022134541913283276,0.03164488825596265,0.000903243101716739,0.0616181956754461
8.225330856722563e-05,-0.01201228663311765,8.441793226870498e-05,-0.019899794019627545,1.4420250133698336e-05,0.008498129421798008,0.00014961168016497972,0.02477229994492904
0.0001570931759904121,-0.017964919806525596,3.647378428559784e-05,0.011732963699439327,6.971352532365952e-05,-0.018585604480074663,0.00018022288602394866,0.02702211582035476
0.0003416340336317488,-0.027015714384683837,0.00011374305201546099,0.02045894464731015,0.00014843736699671352,0.02614315645315511,0.0013280469225375978,0.07767443921684258
7.21015550970905e-05,0.011702005373505953,1.7989633394646574e-05,0.008344102431257145,1.1903828909901655e-05,-0.007465665971759028,0.0008421924125054876,0.05872202654224077
0.00015664599395838016,0.017663235342235153,0.00028003121999645614,-0.03694614573483755,7.262201405136556e-05,0.018924539912317153,0.00015907489813749782,-0.026503874406672876
0.0001931486665836837,-0.019447781140632985,8.891558716783055e-07,0.0019641723614189305,0.00032051605614255606,-0.04096500388584657,0.0022939145770043794,0.09896195115819104
0.0002168594700753183,-0.020544934991132857,0.0004481372644386346,0.04534872658495577,0.00033356097582563167,0.040814027626501534,0.00019098880876768998,0.028928938396949763
0.00018641082374269886,0.01961734656252609,0.00021895218347970288,0.030425735583403238,0.0004562207138544327,0.04652814234143004,0.00024451958788931195,0.03301082131879704
9.79241556884004e-06,0.004520414670684847,4.59334473682809e-06,-0.004591853739690017,2.597016811523632e-05,-0.01179922448669894,1.8647606233607327e-05,0.008994205336199799
0.00038397145731040893,0.026642767480237552,0.000133828136136306,-0.025883348867424244,2.8759545444955955e-06,-0.003557081055080059,0.0011454826891120432,0.07096415862331476
5.259040640247039e-05,0.010097632737844427,0.0002857006731367957,0.033246189776979476,0.0001052992851819343,0.023092652822797457,2.450782215956108e-06,0.003280029621323028
8.786873660983817e-05,0.013431357245426403,8.330237757728375e-07,-0.0019019067154715443,0.00026171334480390776,-0.03576571230712086,1.6453126289754857e-06,-0.0026448892298446885
7.030700844769037e-05,-0.011486577602705333,1.22505539456637e-05,0.007635249280466072,1.7730914677948065e-06,0.0029448140880654655,0.0013585222096126634,0.0786326232201034
0.00038649642972363814,0.027092443795298817,0.0004083086821661659,-0.042127207144005405,8.403497224687555e-05,0.02048475135684534,0.0010595842542218891,0.0657479131139435
0.0008702233566424601,-0.04190656010129262,1.0433906548071823e-05,0.006557663908455569,2.17467605011124e-05,-0.010467666475306359,9.17285780851525e-05,0.020185728392130307
9.282430453899663e-07,-0.001307138799857961,7.36303245953619e-05,0.01687933142236576,1.9416172081836714e-05,0.009981210822463107,0.0001450509150363329,-0.026364602659506735
5.08781598688362e-05,0.010320703607677777,0.00022923722279403328,-0.029357756867796965,3.887280428403241e-05,-0.013131072544980993,0.0025529894631906866,0.10497857842272683
0.00012583425722486921,-0.015734455358516326,0.00011925865201825238,-0.022784319129013332,3.333255696796676e-05,0.012366289444553756,0.0006109488943283368,0.04996703257942056
0.00013562927671301663,0.01578576735418992,0.00029205936257884786,-0.03583710748446705,4.24199391925808e-05,0.014542313869110061,0.00026872857258040516,0.034215281025303836
4.619407369846715e-06,-0.0029697570108770557,0.00017129786883241652,0.025946401929030433,2.7819966890805894e-05,0.011846942726581152,0.0017697979996153471,0.08635925657104615
0.0009158931779605424,0.041086564757480994,1.0910304774369569e-05,-0.006904730230925778,0.00039956432439523554,0.04470021839817638,2.188286518040299e-06,0.0030665863606904654
0.000735968024525216,-0.03781352753153925,0.00013008653488075225,0.02242386600904136,0.0001666529305835535,-0.028870157564590406,6.0344925703656074e-05,0.01632908075205183
5.1492380891438975e-05,0.010220797032997365,0.0007239733450273272,0.057316101599440436,2.290665675191001e-05,-0.010328559085958236,0.0007025899967492779,0.0550556284191464
2.1924677206243386e-05,-0.006933809842228166,4.153302124509338e-05,0.013608944180157415,5.155302953192179e-07,-0.0015795497952074869,0.00034785489574495996,-0.04028639093256854
6.374738713075397e-05,-0.011711660719931518,1.3435148022923823e-05,-0.007398021441102562,2.8122054060262115e-05,0.01197783820319544,0.0019818833699358517,0.09332817187379014
0.0002271526138767259,-0.02194068013182871,0.00012866286701195288,-0.022577201971188385,5.3696267896837655e-06,0.004929906231359399,0.0011388464480038205,0.07342945088049414
0.001132706767542964,0.0465437359053517,2.293350106731824e-06,0.003166935059976593,1.105175554461305e-08,-0.00022713823571520058,0.0005857091444251858,0.049047908633265816
3.559609297272462e-05,0.008651070193673898,0.00015605491422425848,0.025117151063506152,3.1433383199409794e-05,0.011818005226729966,0.0019890626476249747,0.09212626140982103
0.0004848661177417504,0.029487973857364375,0.00010260058937723639,0.021825460795328235,0.000138158814563538,0.025938663010480693,0.0011288109973127745,0.07207336107876847
0.00026567554947154356,-0.02316270355989645,0.00021010235886391774,-0.029187469910676316,1.64748545321166e-06,0.002740665092929479,0.00020078206357172914,0.031019809913570076
7.378712137754808e-05,-0.012177982915731543,0.00011596332336183152,-0.021908705776153094,0.00012646184147923795,0.025817126036242928,0.00010312038268535974,-0.02011185485312626
0.0004088197863656428,0.029466723188412206,0.0002593467156216151,0.03462352718603392,1.2038026667308075e-05,0.008071937110655838,0.00028714159753173414,0.03458178245292045
0.0004496905097509801,0.03208298522306092,5.9350286115498934e-06,-0.004972355916761969,7.779586847964212e-05,-0.018959466139201717,6.722540822676642e-05,0.017182195879600633
0.0019239562197175446,0.06106908503400153,1.6202480467326163e-06,-0.002521488687358427,0.00015434119372441949,0.02845313113229701,0.0015929251919771636,0.08349097159623672
0.0005115815420531968,-0.030776336008310912,6.550896691518752e-05,0.016484732986873873,3.0843517941435483e-06,0.003818657648932314,0.00024918383972530875,-0.036460908102874945
0.00020573395852971365,0.021110156345691366,0.00035676094196133296,0.038346410046378135,1.5682240923401678e-06,0.002869834126732164,0.0008199929117872507,0.060596330656193534
0.00038291853812776733,0.02717093708766282,0.00019763604012428435,-0.02940810653440897,0.00010551885789135381,0.021927279186173477,0.0005817394256947914,0.049279656186055794
0.00047313637210312406,-0.032948044701630416,0.0006011537666664214,-0.049793684587501934,0.0001815830694813636,0.029423950045024374,2.3917355451815698e-05,-0.010479406862700286
6.117351500262571e-06,-0.0033996851186836293,0.00013794502752662719,-0.02414535551751667,5.7385059031075784e-05,0.016900149955107878,0.0011767116244931122,0.07081047107498432
0.00015838480050404493,0.01778890473640552,0.0005071670097704516,-0.04926021518478911,8.12036294316496e-05,-0.02018065659668909,0.0005773597009431648,0.05064331814559406
0.0012945222253366597,-0.05069870515152734,0.0002296422873990097,0.029981361679330458,9.010178195645653e-05,0.021108150644918444,0.0004945538869495327,-0.049094633457472794
1.2005927206965926e-05,-0.004869565503520074,0.00024104038919704561,-0.03188751759580458,0.0004406365951071031,-0.046349660554592276,0.0004747340254755297,0.04756436648816996
7.03505304518464e-05,0.01192686802485107,2.87256922072151e-05,-0.010819450588169627,2.394543937478504e-05,0.010925948607606989,0.001661561437504991,0.09211252814918891
5.981020910468639e-05,0.010842611335431775,0.0005468238481910441,-0.04863139337891953,3.0143921386844008e-05,-0.012343553683870866,0.0003351818178305152,0.039970957134916746
0.0001973335113687808,0.020682653688444783,1.4915969969158602e-06,-0.0026336270479028192,2.0876873893726112e-05,0.010021840221329324,0.0013136110477382826,0.07264888624484774
0.0007567384576927382,0.03765881100175797,8.478599559061978e-06,-0.006273348374809419,0.0002404434729886964,0.033967431048524406,0.0015434157767982794,0.08660347922010384
4.95011214724094e-05,0.010144107934577115,2.3859801781582106e-05,-0.00990549884709893,0.00019808916878168942,0.03048550272751996,0.00020961939985554844,0.02960601259044431
2.169851530318808e-06,-0.0019921961595926463,2.664837817926704e-05,-0.010389405996194711,0.00021151978055874488,-0.031302961933721014,6.428461455932147e-07,0.001626601184311449
0.00010614311143745641,0.014017249952697762,0.0001846126509238412,-0.027434492680092556,1.811085101881671e-05,-0.00954692757999696,0.00037596889484014997,-0.045924949099051836
0.0005637990566751759,-0.03199388580901214,2.521799008539241e-07,-0.0010353591871693228,2.882396792703826e-05,-0.01227332308079507,0.0024917978632460944,0.10249948151801325
3.6485185958777945e-05,0.008443596812646158,1.136658502605026e-07,0.000672436010838406,8.118716195527392e-05,0.01983348801181609,1.0767546179785154e-06,-0.002288780722002307
0.0005100456323095338,-0.03150283858906236,6.504980699733842e-06,0.0053642388300680416,8.124318099111766e-07,0.001962743852920337,4.383773907833297e-05,0.013870581548339827
0.0006177028032874511,0.035131506715227606,0.0002614228324537652,-0.03251725053704316,0.0001258231345810683,0.024698910907685633,0.0004659342853187151,0.04443819783762772
1.0893753755979267e-05,0.004411173652776545,2.334765974110373e-05,0.009502471855517308,8.599450156846877e-05,0.020617519077707595,0.0008548048124470473,0.060643898020162186
0.0002537337386647005,0.02233812482331368,0.0003395383628830186,-0.038495152477778204,0.00011248057828326293,0.025117424442965157,0.000262209805030578,0.03427683197308676
7.764134661213946e-05,0.012519602347064056,5.0124105551605315e-09,0.00014407110336319624,1.4972178802570096e-06,0.0025808383169916627,0.0006882641716808138,0.054217675200189594
0.0009313235705580067,0.04263213894233176,4.5773461667367875e-06,0.0043094486170487615,8.482267773735525e-05,0.020257713931366394,0.0010757471525850459,0.06497328144573299
0.0016342146043671515,0.057104693499428136,0.0001344810724534194,0.02339332499584682,0.00012259520387885407,0.023825000508527223,3.511655216803772e-05,0.012647587614805986
0.00012756077395452995,-0.01521331301947479,1.517600272444573e-05,-0.007865233083846816,3.312245059646846e-07,0.00128047050016682,7.570701518385967e-05,0.018130853106537
5.051874650457798e-07,-0.0009640085794176197,2.9673008179442206e-05,-0.011446359003727966,3.2702901544020196e-05,-0.012144723461044931,0.0006419732730321553,0.0545362371301295
0.0005806562125009128,0.034358671175486764,0.00013569051263444804,-0.026210140545062925,7.170632588353574e-06,0.005899369814343892,4.751512971971484e-05,0.014913228018257207
1.4656189700733937e-05,0.005270216142438747,0.00013032100063779096,-0.022229793354691777,2.479616935276595e-06,0.0033507887089282494,0.0002363077297704834,0.03206344989393074
3.521012097874316e-06,-0.0027798364815159924,0.0005047103852257727,-0.04872137972990456,0.00010430903821539955,-0.022514005065626994,0.0008141706421438175,0.06111623669073144
5.693631706295441e-05,-0.010729097637708553,2.8840909905481516e-06,0.003408984211507826,0.0004245243456301139,0.04743979983093701,0.0006117389475001956,0.051246121550419646
0.001228408714271669,0.05291316361594347,0.0006493447461873791,-0.05216535568031011,1.6357046015058385e-06,0.0028182973193282617,0.00015782833684697896,0.025697188569650205
0.0004065307277547342,0.02784428747898353,1.7265719850565517e-09,8.687602189091826e-05,0.00028401152053282965,0.037399093916338715,0.0007175513885613429,0.054507316765920556
7.537308938187519e-05,0.012063452386315293,4.6071203421084244e-05,0.013440047423861618,2.1361262295614855e-07,0.000978718819836715,0.00116612492944217,0.07092809695705625
