step,base,cell_id,null,draw,dr2
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,76,5.547174565127384e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,80,-0.00048044186013098696
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,84,-0.0010280656039795878
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,88,5.942062790300333e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,92,2.497688725408435e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,96,8.217380429735512e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,100,-0.0002038161025529217
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,104,-0.00038261305871097414
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,108,-1.956060439860733e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,112,-0.00030150237082747196
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,116,9.93465817272259e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,120,-0.00044355535385498746
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,124,0.0006656064297186492
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,128,0.0002786585426255102
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,132,-0.0007014181225700923
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,136,-0.0007416086616538773
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,140,-0.001279231673659913
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,144,0.0005695330382618335
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,148,5.386522425718243e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,152,-0.0011927504071618633
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,156,-0.00047517063793560974
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,160,-9.825837879731621e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,164,-0.0002913524952706035
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,168,0.0005216489539324494
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,172,-0.0002008312103739162
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,176,0.0006784579076954408
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,180,-6.0317618635083934e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,184,-0.0005165466424310467
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,188,-0.0002766727029148793
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,192,-0.0009345261579128615
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,196,-0.0003569278866441383
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,200,-0.00037989453527738105
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,204,0.0007227398875997786
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,208,4.781159301991744e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,212,0.00046101422638965376
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,216,-0.0001623041475790816
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,220,-0.000538311304537382
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,224,-0.00043630185691490524
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,228,-0.0006890314865680337
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,232,0.0008916732543697422
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,236,0.00012267429711581006
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,240,-0.0006211012843332686
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,244,-0.0005779028769912698
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,248,0.0004495006872465363
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,252,9.238897743950607e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,256,0.0008111168482816387
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,260,1.3424197233334549e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,264,-0.00041297318704091365
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,268,0.00025216108761795113
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,272,0.0002643091742345295
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,276,0.000162029746775368
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,280,0.0003255524494844294
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,284,0.0004910696996096478
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,288,-0.0005387615948655891
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,292,9.649229156312839e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,296,0.0005809624956547375
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,300,-0.0004249290420768884
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,304,0.0005432748223043256
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,308,0.0003990830249981979
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,312,0.00020848168052020093
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,316,-0.0007347120193152843
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,320,0.0007842930701278079
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,324,0.0007761553055520301
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,328,0.0004993523888964365
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,332,0.0009100105178769732
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,336,-0.0007924586054515185
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,340,0.0008479698050557999
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,344,-3.320403669594227e-06
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,348,-0.001036330247999159
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,352,-0.0008562539233994091
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,356,0.0011671687575708074
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,360,0.00030168219440295733
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,364,-0.0002047172037839726
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,368,0.0009023838638868297
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,372,0.0002978102843839688
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,376,-0.00021954153860368004
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,380,-0.00011781835150197063
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,384,-0.000212658475345772
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,388,-0.001230617969233118
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,392,0.0002309418040794263
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,396,-0.0003815148761362113
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,400,-0.00046654955007322473
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,404,-0.0011279761622676355
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,408,-4.6113834148905104e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,412,-0.0007981991193803659
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,416,-0.0002282223240053827
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,420,0.00016884583781360843
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,424,0.00060650275203144
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,428,0.00040328308446267665
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,432,0.00012657399514641348
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,436,0.00023637730944822707
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,440,-0.00014757237492784322
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,444,-0.000442135163714445
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,448,-0.0001861901240512644
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,452,0.0005740738071696119
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,456,-0.0005219127019122927
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,460,-5.2522118414057175e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,464,-0.0005590479930548459
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,468,0.0004930278363969975
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,472,-0.00017093392593299503
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,476,0.0002741716103830032
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,480,0.0004815828739425012
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,484,0.0006877158603973373
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,488,0.0002341536405093531
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,492,-0.0012129633615337659
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,496,-0.00015174811741493742
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,500,0.0006449223188437338
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,504,0.00017196787982087344
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,508,0.0008790861184367034
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,512,-0.001315628188151105
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,516,-0.0006742991462479799
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,520,-0.0006043192875722856
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,524,0.0009276386930144974
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,528,0.0008763512338030638
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,532,-0.00043512859508331445
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,536,-0.0009208907726229603
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,540,-0.00040944537645589346
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,544,0.0006188850906328404
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,548,0.0008902036325065197
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,552,-0.00013655643388070174
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,556,0.00019005135888319297
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,560,-0.00011828792671658082
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,564,-0.00019366722851241327
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,568,0.00018829451577325262
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,572,-0.0008091869561939139
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,576,-0.0001546294251489062
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,580,-0.0007731401525921208
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,584,-0.0004598578845851129
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,588,-0.0005072616573902003
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,592,0.0003980471594813698
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,596,0.00012096944991744121
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,600,1.2309569656251387e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,604,0.00019575159652078882
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,608,-5.346388731908683e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,612,0.0008603559773265074
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,616,-0.0007441985205245475
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,620,-0.00013781850204662227
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,624,-0.00046474098528636985
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,628,-0.0002673261989597826
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,632,0.0003265659894828862
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,636,0.00027977712065623353
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,640,0.0006460575440513267
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,644,0.0004937973694846597
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,648,-0.0006200491683349201
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,652,-0.0007627867485984929
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,656,-0.0004209251884916187
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,660,6.105239074133756e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,664,-0.00012877995996500547
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,668,-0.00035582107166293956
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,672,6.655446146029608e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,676,-0.00010299774242672337
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,680,-0.0006310774913865671
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,684,-0.0008183184669351451
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,688,-0.00029178939197657314
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,692,-0.000968874386117551
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,696,-3.9674246046066374e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,700,3.258969472357406e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,704,0.000389309714956495
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,708,0.00036922961000865345
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,712,0.0002407759401718925
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,716,-1.9253110807387642e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,720,0.00013293208834797409
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,724,0.0014064145557173187
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,728,-0.0005316401876740785
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,732,-0.0006694727001950991
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,736,0.00047879748939847773
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,740,2.6276812041954692e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,744,4.9928479308528225e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,748,-0.00050224150025946
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,752,-0.0008643492657561716
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,756,-5.761629802036193e-06
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,760,-0.0007402306456665064
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,764,0.00018020049683533033
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,768,-0.0002681627331941017
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,772,-0.0001314968419725872
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,776,0.0009985040315361139
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,780,-0.0007560008110923846
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,784,0.00044124200127392086
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,788,9.417901416374687e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,792,-0.0005239858538424373
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,796,0.0004961844770151536
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,800,-0.0004748540348845371
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,804,-0.0002471728615650675
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,808,0.0008079688925005102
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,812,9.103171090811934e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,816,-6.122709230503023e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,820,0.00018534494205360157
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,824,6.19697132914281e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,828,-0.0005340171081531237
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,832,-0.0006686088840178607
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,836,0.0006176617527237101
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,840,0.000261316043956829
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,844,-0.0008048213673052622
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,848,-0.00025789933521911556
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,852,-4.490071331476156e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,856,0.00030023818555255155
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,860,0.00027714139281524047
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,864,-3.380273358450293e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,868,0.0001277034740275593
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,872,-0.00042732560277090306
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,876,-0.000144543440691454
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,880,0.0004401143887111151
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,884,0.0003830874102560206
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,888,-0.00041610280263909024
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,892,-0.0007824743826797646
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,896,0.00044032715489382456
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,900,6.735727820801194e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,904,-0.0008215915762323742
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,908,-0.00045058261945700803
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,912,-0.0008440932466688443
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,916,-0.0007760992739997356
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,920,-0.0008875147622025426
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,924,-3.3593103122547795e-05
s02_walkforward,B_COMPLETE,A10_opp_defrtg|ppm|POOLED,cluster_sign_flip,928,2.1630332707098916e-05
