step,relationship,null,draw,spearman
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,30,-0.05788078481154441
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,31,0.07249799316743516
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,32,-0.10252114174771779
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,33,0.050161480015681284
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,34,-0.00820467825340228
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,35,0.013063079881270184
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,36,-0.02497806485336121
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,37,-0.010687550170814119
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,38,0.06397128829316556
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,39,-0.045083726921425496
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,40,0.019494278193664005
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,41,-0.05039016558702185
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,42,-0.047529262419026636
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,43,-0.08351690406406928
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,44,-0.01056620680642933
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,45,0.07211062781189911
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,46,-0.020049657438348235
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,47,0.06132040248660555
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,48,0.03518024156663617
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,49,-0.005497787817126215
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,50,0.008092668993970167
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,51,-0.15364870162600106
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,52,0.02531409263165755
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,53,0.0650307092052943
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,54,-0.08901469188119551
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,55,0.04310489667145817
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,56,-0.10769223589150034
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,57,0.024455354976011347
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,58,-0.1427464670412754
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,59,0.17349767580786676
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,60,-0.041093397054156475
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,61,0.05325573580749341
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,62,-0.021753131592211622
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,63,0.05121623387533368
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,64,0.05204696921612186
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,65,-0.10268915563686597
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,66,0.02852502473537812
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,67,-0.007159258498702558
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,68,0.07709503985662813
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,69,0.023437937536169653
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,70,-0.0722926428584763
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,71,0.05417047809285567
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,72,-0.03442417906546941
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,73,0.08863199357813577
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,74,0.15991188604924672
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,75,0.06559075550245486
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,76,0.19324864188772933
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,77,-0.10039763287098398
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,78,0.03270203670170067
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,79,-0.051071555248567206
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,80,0.05304105139358186
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,81,0.039077230384378436
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,82,0.01431384994492878
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,83,0.12289749285940968
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,84,-0.049820785184908616
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,85,-0.043282244665559015
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,86,0.09842813672596934
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,87,-0.1534713536319002
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,88,-0.2081692086545821
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,89,-0.07600761662964137
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,90,-0.06378460619411204
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,91,0.039413258162674776
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,92,0.021454440233725988
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,93,0.07011779640450276
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,94,-0.15628558627513206
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,95,-0.08623779565777435
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,96,0.0433055799279407
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,97,0.0728340209457315
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,98,-0.050805533257415936
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,99,0.099417551850953
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,100,-0.021165082980193026
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,101,-0.14417458509903483
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,102,0.15496947747680473
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,103,0.11662030727873503
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,104,-0.013865812907200325
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,105,0.009021412436761437
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,106,-0.021505777810965705
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,107,-0.11835645079993277
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,108,-0.04744525547445255
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,109,-0.11606026098157447
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,110,-0.03733641981070435
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,111,0.036440345735247445
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,112,-0.11522485858830994
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,113,-0.05647600201616666
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,114,-0.08398360931170308
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,115,0.004321690593089028
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,116,0.039968637407359
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,117,0.04189146302761027
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,118,-0.04073870106595478
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,119,-0.17269027572946027
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,120,0.11384807810779023
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,121,0.04407564358653648
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,122,0.030895887393357847
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,123,-0.0026088823342729664
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,124,-0.022205835682416408
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,125,-0.007518621539380588
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,126,-0.007215263128418615
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,127,-0.08197210969440138
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,128,-0.06070435155972893
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,129,0.02170646106744824
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,130,-0.008914070229805662
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,131,-0.04718856758825395
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,132,0.0413547519928314
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,133,0.16353818582336135
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,134,-0.0014561203726174694
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,135,-0.04106539473929844
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,136,-0.14145369350532977
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,137,-0.034186159389176164
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,138,0.05460918102563145
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,139,0.15468012022327177
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,140,-0.07549890790972053
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,141,0.08068867026340844
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,142,0.021594451808016127
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,143,0.0037476431384994486
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,144,-0.21074075456904434
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,145,0.060092967685328645
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,146,0.02805831948774432
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,147,-0.055631265517949474
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,148,-0.0038503182929788857
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,149,0.05381578210465397
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,150,0.09852614482797244
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,151,0.01094890510948905
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,152,0.09142289095898593
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,153,-0.05434782608695651
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,154,0.1173530345175201
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,155,0.030998562547837283
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,156,0.12709317303563758
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,157,-0.09348572815352733
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,158,-0.1345651240502548
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,159,0.04376295107062183
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,160,0.07548023969981518
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,161,-0.0454524240670562
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,162,0.0037476431384994486
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,163,0.1734556723355797
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,164,-0.02861369873242854
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,165,0.02861369873242854
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,166,-0.01457520488360371
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,167,0.09766740717232622
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,168,-0.028137659379842063
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,169,0.18240707898519606
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,170,-0.04630182761774973
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,171,0.1870507961991524
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,172,-0.10667481845165866
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,173,-0.003854985345455224
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,174,-0.03642167752534209
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,175,-0.04585379058002127
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,176,0.03645434689267645
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,177,-0.09633263016409356
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,178,-0.036132320271809126
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,179,0.0053997797151231165
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,180,0.03769578285138238
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,181,-0.04745925663188156
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,182,-0.04327757761308268
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,183,0.08860399126327775
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,184,-0.04350159613194691
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,185,-0.007593294379001996
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,186,-0.05278436350738327
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,187,0.08499169264659209
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,188,0.09185692683928537
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,189,-0.1011956988444378
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,190,-0.04968077361061847
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,191,0.04936341404222749
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,192,0.12415292997554463
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,193,-0.018906229581645412
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,194,0.016423357664233574
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,195,-0.017277428267403437
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,196,0.04194746765732633
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,197,0.025566113465379802
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,198,-0.11015643959900684
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,199,-0.021575783598110774
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,200,-0.029542442175219816
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,201,0.0608723654488771
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,202,-0.030387178673437
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,203,-0.02777829633916403
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,204,0.028991729983011926
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,205,-0.03687438161554688
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,206,-0.06561409076483656
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,207,0.08302219650157745
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,208,0.0734594059775608
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,209,0.0018901562529169075
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,210,0.09149756379860734
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,211,0.06447066290813373
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,212,-0.008830063285231579
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,213,0.06965109115686896
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,214,-0.041620773983982666
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,215,-0.025174081057367403
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,216,0.004013665129650717
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,217,-0.021519778968394715
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,218,0.11977990180521587
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,219,-0.03945059458248548
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,220,-0.014701215300464837
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,221,0.04796796535180241
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,222,0.04942875277689621
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,223,-0.0009240763903149325
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,224,-0.026191498497209097
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,225,0.08810928370078593
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,226,-0.17938282898052904
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,227,-0.08988743069427071
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,228,0.04919073310060298
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,229,0.1802649018985569
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,230,0.14710082700169877
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,231,-0.14784288834543655
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,232,-0.017916814456661746
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,233,0.13665596355965423
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,234,-0.11038979222282375
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,235,0.000984748072507327
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,236,-0.08823529411764705
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,237,-0.056536673698359054
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,238,-0.09395243340116116
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,239,-0.00904008064666679
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,240,0.052667687195474815
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,241,0.11000709391976402
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,242,-0.07177460003360277
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,243,-0.03780312505833815
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,244,0.11712434894617953
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,245,-0.09598726828084454
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,246,-0.11474415218324713
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,247,0.08383893068493661
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,248,0.05377377863236693
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,249,0.006071835271715795
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,250,0.03991263277764295
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,251,0.0217017940149719
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,252,-0.059943622006085835
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,253,-0.06440999122594133
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,254,-0.05612130602796497
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,255,0.036743704146209415
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,256,0.13529318423656353
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,257,-0.01703007448615752
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,258,0.05742808072133962
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,259,-0.05170627438534918
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,260,-0.07004312356488136
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,261,0.06261784307502753
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,262,0.07432747773815968
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,263,0.1398995650307092
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,264,-0.07800044803703772
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,265,-0.006048500009334105
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,266,0.0093481061101051
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,267,-0.06034965557152723
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,268,-0.1582410812627177
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,269,-0.008134672466257209
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,270,0.01636735303451752
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,271,-0.0397352847835421
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,272,-0.08892135083166874
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,273,-0.043282244665559015
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,274,-0.0412194074710176
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,275,0.13303899789049228
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,276,-0.11108051598932177
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,277,-0.15193122631470865
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,278,-0.1448933111803909
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,279,0.04013198424403083
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,280,0.07218063359904417
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,281,0.0003593630406780293
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,282,-0.04288087815259394
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,283,0.11306868034424178
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,284,0.034900218418055885
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,285,0.05711538820542498
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,286,0.04807064050628185
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,287,-0.05413314167304496
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,288,-0.03284204827599081
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,289,-0.00968413388840144
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,290,0.010514869229189611
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,291,0.03447084959023279
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,292,-0.10829428566094797
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,293,0.08671383501036084
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,294,-0.020927063303899783
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,295,-0.03280937890865644
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,296,-0.1059934287901133
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,297,-0.03658502436201392
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,298,0.11496817070211136
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,299,-0.09677600014934568
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,300,-0.025496107678234733
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,301,0.0025435435996042336
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,302,0.0809546922545597
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,303,-0.023069240390538946
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,304,0.03806447999701308
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,305,-0.026840218791420085
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,306,0.03873653555360576
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,307,0.06880168760617543
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,308,-0.06980043683611177
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,309,0.007859316370153266
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,310,-0.0942277894972651
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,311,0.07778576362312617
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,312,-0.10631078835850429
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,313,-0.012825060204976943
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,314,-0.10286183657849048
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,315,-0.004783728788246494
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,316,0.013795807120055256
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,317,0.035142905146825464
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,318,-0.09940821774600031
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,319,0.06468068026956894
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,320,0.08003061586424476
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,321,-0.012157671700860602
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,322,0.014150503108256947
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,323,0.06528273003901655
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,324,-0.017384770474359212
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,325,-0.06447066290813373
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,326,-0.04094871842738999
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,327,-0.11815110049097391
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,328,0.04995612970672242
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,329,-0.26970429555509917
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,330,0.08273750630052083
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,331,-0.09647730879086003
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,332,0.04441633841730916
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,333,0.15266862060597006
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,334,-0.04698321727929508
s01_reproduction,R01_prior_efficiency_persistence,within_cyclic,335,0.013506449866522297
