correct_level_draws,row_level_naive_draws
0.009492255458449768,0.00039339450657617313
0.00027094755605732747,0.0005349963004094188
0.013835348287900307,0.00038219353972437063
0.039730954249974686,0.0014264139018876811
0.025355574960469196,0.00028414989002034066
0.0016990882456304453,0.000363318761037357
0.00016815187725569017,0.004822619101378426
0.00814306393632359,0.006115092473459687
0.015123502189143379,0.0010002755192748236
0.05501185144804445,0.0003716057065733071
0.002573400123185341,3.1121355188324135e-05
0.021277391569514196,0.0005671331154396243
0.004113595088971359,5.204881025529517e-05
0.0007039537462761519,0.0017172522885075272
0.009999721502582347,9.194824300700136e-05
0.0032383563229607887,0.0009208103053582919
0.013293715287423272,7.566798611102619e-05
0.0008196578725571043,0.00032211448148841096
0.028669532679180924,0.0008813639241476056
0.007150219871716906,0.000357596410797317
0.0003059500677222438,0.0008979404031212835
0.08847797735415931,0.0003249954496398882
8.04537042437697e-05,0.00020296483783413305
0.0005460428635938678,0.00019247871970375828
0.0033840847260970114,0.0008118604093434954
0.018063795626556165,3.9570408920080805e-08
0.005153163329072448,3.0791298830399615e-07
0.041746405159610644,0.005628474649134514
0.009767779385140445,0.00018637948308038938
0.002890560959155668,0.0001573433640794269
0.008926332301112205,0.0007936669351670691
0.0033149792090718055,0.0008797352909447216
0.02107410574405115,0.0010391657811320016
0.00744829716146553,0.0038318703210534315
0.002591833240819503,0.001560800120083391
0.009126263096055335,0.00012631066831852615
2.2093479351050224e-05,7.991191938215802e-05
4.540400911453803e-10,0.0008192867674804383
0.004471119712826047,4.1889734919316556e-05
0.01107774363011072,0.00015910949210897978
0.0002760385266408554,0.0062061505874003295
0.00011910167766156182,0.0017245646897358624
0.010111734914991215,0.0012416617857892995
0.002489082210600878,8.8706881639552e-07
0.0016123484716932444,0.002676690576409592
0.008977145463831236,1.9179726214669716e-05
7.134050110895578e-05,0.000535003892673628
0.007197954083635023,1.1504678560626876e-05
1.066996085954751e-05,0.003608406573626267
0.0028157802484186094,6.686019143004275e-05
0.007817615122358639,0.003488759865159207
0.022031114352776576,0.0004703572030781836
0.001982858673863171,0.0001784148384155276
0.018126602801149208,0.0001686100226205898
0.010961069710553285,0.00082819603318528
0.006278346479966979,0.00017947079334084128
0.002554103772901283,3.397254104866919e-05
0.040147158398196804,0.0009040331740887816
0.04166033410165683,0.00010373754051638404
0.002662484295533579,0.005177833097080498
0.010319868919482597,3.748674998285742e-07
4.2474099849948214e-07,5.1045914266399814e-05
0.016987808256915496,0.00016035045991225397
0.00014660623765124406,6.985149567544158e-05
0.05261457995365103,0.00012023168971450004
0.0060730674063369725,0.0019246865273722896
0.02277451123620714,0.00224452736881454
0.011004671101869902,0.0005911315526132322
0.0010390754126273043,0.0006375257663978878
0.0008653787068136763,6.711271870852578e-05
0.0003160473778126907,0.000760189724049001
0.015533952318734912,0.008724164280436639
0.013950189493663872,0.0007014346716129456
0.01030132886817461,0.00011180227180946869
0.0016102759183572234,3.2476663304385436e-05
0.0001916564663054602,0.0029254256391362935
0.008932202823640639,0.0032590267608479918
0.057286090055781086,0.0018099253530531683
0.01874697903462743,3.0782736475185223e-06
0.006709911076039369,0.00022699673690866818
0.009126315231625149,9.219429502254153e-05
0.011320738831299873,2.4467840753404235e-05
0.01888379336200172,0.0011375024967050572
0.0009790652023848778,0.0008829471608524905
0.02263844855862777,1.963054967818594e-05
0.00037903916040461376,6.974259985565692e-05
0.0012607608811758032,0.00026747697483534363
0.025772532811277553,0.0002935594333737514
0.0066657832780610314,0.0005183528957318657
0.00977021111497343,5.047706305556539e-05
0.004756056962978462,0.002243934013802644
0.01070720448891116,0.0015691600033658857
0.004425087393446019,0.00036386685529654286
0.0595209552487672,0.0005886793468027765
0.008873766517567315,0.0009988654096427896
0.0007182057138413337,6.667357240658196e-05
0.0002794518724475685,0.0006034137888324895
0.03418298963441781,0.00043135828488189576
0.014446474770880681,1.990315217671535e-06
0.004570160431864493,2.1386792672181086e-05
0.05328223957921604,6.132268516682849e-05
0.09374538713768052,6.803718484740495e-05
0.011145724571246433,0.00010707225186454132
0.0029236236809152445,4.175893683453445e-05
0.00873802112054834,0.0004096396274520072
0.01597433157385295,0.002707975898247522
0.028802618595857515,0.0005763795283650848
0.05638097349757887,0.002097584545116236
0.04433016765952006,0.0001986162597415319
0.012293994990331077,8.012290193419416e-05
0.000489810114555113,0.0010297504215381623
0.003957945871691606,0.0015058229931070068
0.003349190034310916,0.0002236599392696438
0.00021670024546791366,0.0004203983941233832
0.006155526408482296,0.0005942971749787304
0.010982836251190077,0.002327557489195721
0.00441352066077511,0.002821303816608725
0.004716189635437609,0.0005143622491926393
0.004526288838880615,0.0004719779591223199
0.020189321144531203,0.0011799636786068402
8.619900157992439e-05,0.0028511769937715676
0.009119804226606387,0.00030998913119498786
0.03646095817539181,4.702222574827946e-05
0.00028324239511337334,4.456794376095394e-05
0.018796507230152235,5.507668176455349e-06
0.0004267111953565188,0.00016571214555964592
0.0630010736790732,9.18836082801491e-05
0.029130025814672573,3.199742883504807e-06
0.02571320195552894,5.871384711626455e-05
0.0013208141742329575,1.120557019125196e-05
0.013573902798367739,0.0006004261124199551
0.0017904501437228753,3.486392451497868e-09
0.006990316219071042,0.000692765147888312
0.0005991155328969358,0.0046210950402829345
4.335374008278223e-05,0.0019699463517633383
0.025906481216500563,0.004092549717834038
0.01974501146029991,0.003995303612147343
0.028273542177576296,0.005355875455670025
0.022546576747289184,0.0004134540578881146
0.00025348332620404716,0.00119488303710735
0.006072602165521075,0.0006740116836545397
0.0038359684593851336,9.851160006827e-05
0.03784535368728297,0.0005033245164320262
0.049377488610432084,0.0010192957294506905
0.0007659373491058352,0.001235104126763411
0.052708433088501545,2.4750812624876447e-07
0.004315852817777134,0.0019319586646321307
0.02737553634936924,7.363430008059204e-06
0.012864002498753026,0.0005478155224374672
0.027951788332199547,0.0012023231527515106
0.009044607183271837,0.0017115117148940708
0.01881897569205965,0.001023110901161066
0.060575863456824836,5.176943905927915e-05
0.0014086764194154667,1.0796462906875535e-05
0.003813500982708008,0.0025884260115914093
0.007556308197429094,0.006242349133489199
0.004690272074789261,9.722507297178544e-05
0.015696658867356602,0.0004132670823140431
0.0021894085925371807,1.0927856690497076e-05
0.004488005200446066,0.003402462695093923
0.0100033077262488,0.0005728075032274308
0.006763376071225418,0.00047050382907063115
5.048576153300145e-05,0.0024829448963497552
0.002804339941953879,0.007116391109181912
0.01741328054641006,0.001812124276951714
0.028294977022444018,2.5460751429488853e-05
0.03755085318911282,0.0050156569468046705
0.0006872398168414275,0.0007937668278606809
0.022717530203567135,0.00021008350951245695
0.00079077082589374,0.0007590491347173586
0.025777112024300233,0.0022931173485199797
0.0010376402111337412,0.00013044921462667931
0.007101782591341296,0.0020848542175417608
0.0007619269334910437,8.018870499226578e-05
0.00566473922673998,4.770570700483979e-05
0.00555610104438173,0.0008162708665445792
0.005855855082745284,0.000896200541753874
0.01658534953445517,8.314720413530182e-05
